temperature, time
23.062, 1468262649.085449
23.125, 1468262650.085235
23.062, 1468262651.085327
23.125, 1468262652.085632
23.125, 1468262653.069976
23.125, 1468262654.069763
23.125, 1468262655.070129
23.125, 1468262656.069732
23.125, 1468262657.069946
23.125, 1468262658.075134
23.125, 1468262659.074554
23.125, 1468262660.075256
23.125, 1468262661.076995
23.125, 1468262662.076751
23.125, 1468262663.074798
23.125, 1468262664.075134
23.125, 1468262665.076690
23.125, 1468262666.076812
23.125, 1468262667.075256
23.188, 1468262668.067443
23.125, 1468262669.067565
23.125, 1468262670.067504
23.125, 1468262671.067657
23.188, 1468262672.067474
23.188, 1468262673.083007
23.125, 1468262674.081573
23.188, 1468262675.083801
23.188, 1468262676.083862
23.125, 1468262677.081298
23.125, 1468262678.066986
23.188, 1468262679.067016
23.125, 1468262680.066986
23.125, 1468262681.066955
23.188, 1468262682.067169
23.125, 1468262683.067352
23.188, 1468262684.067138
23.125, 1468262685.067474
23.125, 1468262686.067169
23.125, 1468262687.067108
23.125, 1468262688.066925
23.125, 1468262689.067108
23.125, 1468262690.067199
23.125, 1468262691.067108
23.125, 1468262692.067230
23.125, 1468262693.084106
23.188, 1468262694.083862
23.188, 1468262695.083587
23.188, 1468262696.083587
23.188, 1468262697.083984
23.125, 1468262698.084045
23.188, 1468262699.083648
23.188, 1468262700.083862
23.188, 1468262701.083953
23.188, 1468262702.084106
23.188, 1468262703.073730
23.125, 1468262704.071258
23.125, 1468262705.071136
23.188, 1468262706.071289
23.188, 1468262707.073699
23.125, 1468262708.066894
23.188, 1468262709.067291
23.188, 1468262710.067077
23.188, 1468262711.067077
23.188, 1468262712.067169
23.188, 1468262713.081817
23.188, 1468262714.081359
23.188, 1468262715.081512
23.188, 1468262716.081542
23.188, 1468262717.081420
23.250, 1468262718.077575
23.188, 1468262719.078186
23.188, 1468262720.077606
23.188, 1468262721.077545
23.188, 1468262722.077026
23.188, 1468262723.067016
23.188, 1468262724.066925
23.188, 1468262725.066925
23.188, 1468262726.066894
23.188, 1468262727.066925
23.188, 1468262728.066925
23.188, 1468262729.067138
23.188, 1468262730.067108
23.188, 1468262731.066955
23.188, 1468262732.067077
23.188, 1468262733.067077
23.188, 1468262734.067321
23.188, 1468262735.067199
23.188, 1468262736.066925
23.188, 1468262737.066955
23.188, 1468262738.067016
23.188, 1468262739.067474
23.188, 1468262740.067443
23.188, 1468262741.067016
23.188, 1468262742.067016
23.188, 1468262743.075164
23.250, 1468262744.075378
23.188, 1468262745.074401
23.188, 1468262746.075073
23.250, 1468262747.074371
23.188, 1468262748.068756
23.250, 1468262749.070159
23.250, 1468262750.069976
23.250, 1468262751.069549
23.250, 1468262752.069213
23.250, 1468262753.081176
23.250, 1468262754.081329
23.250, 1468262755.081085
23.250, 1468262756.081573
23.188, 1468262757.081207
23.250, 1468262758.067138
23.188, 1468262759.067321
23.250, 1468262760.067077
23.250, 1468262761.066955
23.250, 1468262762.066955
23.250, 1468262763.067626
23.250, 1468262764.067443
23.250, 1468262765.067321
23.250, 1468262766.067779
23.250, 1468262767.067382
23.250, 1468262768.067657
23.250, 1468262769.066986
23.250, 1468262770.067810
23.250, 1468262771.067321
23.250, 1468262772.067108
23.250, 1468262773.076843
23.250, 1468262774.076782
23.250, 1468262775.077392
23.250, 1468262776.076995
23.250, 1468262777.077575
23.250, 1468262778.081268
23.250, 1468262779.082916
23.250, 1468262780.083190
23.250, 1468262781.082885
23.250, 1468262782.082641
23.250, 1468262783.066925
23.250, 1468262784.067382
23.250, 1468262785.066925
23.250, 1468262786.066925
23.312, 1468262787.067077
23.250, 1468262788.084197
23.250, 1468262789.083526
23.250, 1468262790.084045
23.250, 1468262791.083801
23.250, 1468262792.084075
23.250, 1468262793.066986
23.312, 1468262794.067108
23.250, 1468262795.067352
23.312, 1468262796.066986
23.250, 1468262797.067016
23.312, 1468262798.067016
23.250, 1468262799.066955
23.312, 1468262800.066925
23.250, 1468262801.066955
23.312, 1468262802.067077
23.250, 1468262803.067077
23.250, 1468262804.066986
23.250, 1468262805.066925
23.312, 1468262806.066955
23.250, 1468262807.067077
23.312, 1468262808.076965
23.250, 1468262809.077117
23.312, 1468262810.076873
23.250, 1468262811.076782
23.250, 1468262812.077575
23.250, 1468262813.090454
23.250, 1468262814.090423
23.250, 1468262815.091522
23.250, 1468262816.091156
23.250, 1468262817.091217
23.250, 1468262818.077514
23.250, 1468262819.077758
23.250, 1468262820.076843
23.250, 1468262821.077575
23.312, 1468262822.078033
23.250, 1468262823.093200
23.250, 1468262824.094360
23.250, 1468262825.093872
23.312, 1468262826.093872
23.250, 1468262827.094055
23.250, 1468262828.067626
23.250, 1468262829.067626
23.250, 1468262830.067474
23.188, 1468262831.066955
23.312, 1468262832.067535
23.250, 1468262833.084014
23.188, 1468262834.083618
23.250, 1468262835.084106
23.188, 1468262836.083953
23.250, 1468262837.084594
23.250, 1468262838.083923
23.188, 1468262839.083801
23.250, 1468262840.084167
23.250, 1468262841.083496
23.250, 1468262842.084167
23.188, 1468262843.069793
23.250, 1468262844.069824
23.250, 1468262845.069915
23.188, 1468262846.070037
23.250, 1468262847.069763
23.250, 1468262848.067718
23.188, 1468262849.068756
23.250, 1468262850.069061
23.250, 1468262851.068237
23.188, 1468262852.067291
23.250, 1468262853.084075
23.188, 1468262854.084014
23.250, 1468262855.084045
23.250, 1468262856.083679
23.188, 1468262857.084045
23.188, 1468262858.069824
23.250, 1468262859.069976
23.250, 1468262860.069976
23.250, 1468262861.070220
23.188, 1468262862.070068
23.188, 1468262863.083984
23.250, 1468262864.083831
23.250, 1468262865.083831
23.250, 1468262866.087158
23.250, 1468262867.083953
23.188, 1468262868.084014
23.188, 1468262869.083892
23.188, 1468262870.084014
23.250, 1468262871.084411
23.188, 1468262872.083679
23.250, 1468262873.067169
23.188, 1468262874.067016
23.250, 1468262875.067016
23.250, 1468262876.067108
23.250, 1468262877.067230
23.188, 1468262878.079406
23.188, 1468262879.080352
23.188, 1468262880.079956
23.188, 1468262881.080444
23.188, 1468262882.079315
23.188, 1468262883.086547
23.188, 1468262884.086578
23.188, 1468262885.085662
23.188, 1468262886.086547
23.188, 1468262887.086608
23.188, 1468262888.066894
23.188, 1468262889.067108
23.188, 1468262890.067626
23.188, 1468262891.066925
23.188, 1468262892.067169
23.188, 1468262893.067016
23.188, 1468262894.067016
23.188, 1468262895.067382
23.188, 1468262896.066986
23.188, 1468262897.067016
23.250, 1468262898.067382
23.188, 1468262899.066986
23.250, 1468262900.067108
23.188, 1468262901.067260
23.188, 1468262902.067138
23.188, 1468262903.067199
23.188, 1468262904.067413
23.188, 1468262905.067108
23.188, 1468262906.066925
23.188, 1468262907.067291
23.188, 1468262908.075378
23.188, 1468262909.075164
23.188, 1468262910.075378
23.188, 1468262911.075042
23.188, 1468262912.075347
23.188, 1468262913.095245
23.188, 1468262914.092926
23.188, 1468262915.094146
23.188, 1468262916.093475
23.125, 1468262917.094665
23.125, 1468262918.067321
23.188, 1468262919.067657
23.188, 1468262920.066955
23.188, 1468262921.067474
23.188, 1468262922.067443
23.188, 1468262923.067108
23.188, 1468262924.067260
23.188, 1468262925.066925
23.188, 1468262926.066925
23.188, 1468262927.066955
23.188, 1468262928.067565
23.188, 1468262929.067596
23.188, 1468262930.067016
23.188, 1468262931.067687
23.250, 1468262932.066986
23.250, 1468262933.067321
23.188, 1468262934.067687
23.188, 1468262935.067596
23.188, 1468262936.067504
23.188, 1468262937.067657
23.188, 1468262938.087402
23.250, 1468262939.086822
23.188, 1468262940.087158
23.188, 1468262941.087982
23.188, 1468262942.087036
23.188, 1468262943.066925
23.188, 1468262944.067077
23.188, 1468262945.066925
23.188, 1468262946.066955
23.250, 1468262947.067047
23.188, 1468262948.086730
23.188, 1468262949.087799
23.188, 1468262950.087402
23.250, 1468262951.085235
23.188, 1468262952.087036
23.188, 1468262953.077514
23.250, 1468262954.077514
23.188, 1468262955.077697
23.188, 1468262956.077514
23.188, 1468262957.077667
23.188, 1468262958.085601
23.188, 1468262959.085632
23.188, 1468262960.085601
23.188, 1468262961.085235
23.250, 1468262962.085571
23.250, 1468262963.067230
23.188, 1468262964.067230
23.250, 1468262965.066894
23.188, 1468262966.066955
23.188, 1468262967.067230
23.188, 1468262968.066925
23.250, 1468262969.067047
23.188, 1468262970.067230
23.250, 1468262971.067077
23.250, 1468262972.067077
23.250, 1468262973.067199
23.188, 1468262974.067016
23.250, 1468262975.067199
23.250, 1468262976.067016
23.250, 1468262977.067016
23.312, 1468262978.069854
23.250, 1468262979.069885
23.250, 1468262980.070251
23.250, 1468262981.069793
23.250, 1468262982.069885
23.250, 1468262983.067077
23.250, 1468262984.067291
23.250, 1468262985.066955
23.250, 1468262986.067230
23.250, 1468262987.067047
23.188, 1468262988.087432
23.250, 1468262989.087249
23.250, 1468262990.086944
23.188, 1468262991.086883
23.250, 1468262992.086578
23.188, 1468262993.067504
23.250, 1468262994.067596
23.250, 1468262995.067779
23.250, 1468262996.067382
23.250, 1468262997.067413
23.250, 1468262998.066955
23.188, 1468262999.067108
23.250, 1468263000.066925
23.250, 1468263001.067352
23.250, 1468263002.066925
23.250, 1468263003.067108
23.250, 1468263004.067108
23.188, 1468263005.066955
23.250, 1468263006.066925
23.250, 1468263007.067230
23.312, 1468263008.092315
23.250, 1468263009.092163
23.250, 1468263010.093353
23.250, 1468263011.092346
23.250, 1468263012.092010
23.250, 1468263013.067535
23.250, 1468263014.067474
23.250, 1468263015.067596
23.250, 1468263016.067352
23.250, 1468263017.067565
23.250, 1468263018.092681
23.250, 1468263019.092346
23.250, 1468263020.092346
23.312, 1468263021.091949
23.250, 1468263022.097839
23.250, 1468263023.095886
23.250, 1468263024.095245
23.250, 1468263025.095703
23.250, 1468263026.095764
23.312, 1468263027.095794
23.250, 1468263028.093414
23.250, 1468263029.093322
23.188, 1468263030.091888
23.250, 1468263031.094177
23.188, 1468263032.090484
23.188, 1468263033.099060
23.250, 1468263034.103118
23.188, 1468263035.096801
23.188, 1468263036.099060
23.188, 1468263037.098052
23.188, 1468263038.098205
23.188, 1468263039.099060
23.250, 1468263040.098052
23.188, 1468263041.098297
23.188, 1468263042.098480
23.188, 1468263043.078216
23.188, 1468263044.076965
23.188, 1468263045.077545
23.125, 1468263046.077667
23.188, 1468263047.076873
23.188, 1468263048.079986
23.188, 1468263049.079895
23.125, 1468263050.080535
23.188, 1468263051.080688
23.125, 1468263052.081665
23.188, 1468263053.076507
23.125, 1468263054.075775
23.125, 1468263055.076568
23.125, 1468263056.076568
23.125, 1468263057.075958
23.125, 1468263058.068634
23.125, 1468263059.068603
23.125, 1468263060.068664
23.125, 1468263061.068878
23.125, 1468263062.068634
23.125, 1468263063.083679
23.125, 1468263064.083770
23.125, 1468263065.082946
23.062, 1468263066.083038
23.062, 1468263067.081298
23.125, 1468263068.093963
23.062, 1468263069.094146
23.062, 1468263070.094116
23.062, 1468263071.094116
23.125, 1468263072.093383
23.062, 1468263073.093597
23.000, 1468263074.092224
23.000, 1468263075.093383
23.062, 1468263076.091705
23.000, 1468263077.091644
23.062, 1468263078.075805
23.000, 1468263079.075805
23.000, 1468263080.075378
23.000, 1468263081.075225
23.000, 1468263082.075195
23.000, 1468263083.067016
23.000, 1468263084.067138
23.000, 1468263085.067047
23.000, 1468263086.067108
23.000, 1468263087.067016
23.000, 1468263088.067474
22.938, 1468263089.067138
22.875, 1468263090.067016
22.938, 1468263091.067413
22.938, 1468263092.067047
22.938, 1468263093.077941
22.875, 1468263094.078491
22.938, 1468263095.078002
22.938, 1468263096.078735
22.938, 1468263097.078887
22.938, 1468263098.080261
22.875, 1468263099.083892
22.875, 1468263100.080017
22.875, 1468263101.082000
22.938, 1468263102.080749
22.938, 1468263103.092834
22.875, 1468263104.091003
22.875, 1468263105.091094
22.875, 1468263106.090454
22.938, 1468263107.091033
22.875, 1468263108.096618
22.812, 1468263109.091125
22.875, 1468263110.091033
22.875, 1468263111.092193
22.875, 1468263112.091125
22.812, 1468263113.067077
22.875, 1468263114.067138
22.812, 1468263115.067199
22.812, 1468263116.066925
22.812, 1468263117.067077
22.812, 1468263118.067016
22.812, 1468263119.067321
22.812, 1468263120.067169
22.812, 1468263121.067199
22.812, 1468263122.067321
22.750, 1468263123.071258
22.750, 1468263124.071441
22.812, 1468263125.071258
22.812, 1468263126.071411
22.750, 1468263127.071502
22.812, 1468263128.083679
22.812, 1468263129.084167
22.750, 1468263130.083587
22.812, 1468263131.084472
22.750, 1468263132.083587
22.750, 1468263133.066925
22.812, 1468263134.066925
22.812, 1468263135.066955
22.750, 1468263136.066955
22.750, 1468263137.066955
22.812, 1468263138.067077
22.750, 1468263139.066925
22.750, 1468263140.066894
22.812, 1468263141.066925
22.750, 1468263142.066955
22.750, 1468263143.083801
22.750, 1468263144.083831
22.812, 1468263145.083862
22.750, 1468263146.083984
22.750, 1468263147.083892
22.750, 1468263148.084014
22.812, 1468263149.083984
22.812, 1468263150.083923
22.750, 1468263151.083618
22.750, 1468263152.083892
22.750, 1468263153.066955
22.750, 1468263154.066925
22.750, 1468263155.067077
22.750, 1468263156.066925
22.750, 1468263157.067230
22.688, 1468263158.091156
22.688, 1468263159.090606
22.750, 1468263160.091217
22.750, 1468263161.091278
22.750, 1468263162.091644
22.750, 1468263163.079956
22.688, 1468263164.080200
22.688, 1468263165.080322
22.625, 1468263166.080139
22.688, 1468263167.081329
22.688, 1468263168.080047
22.625, 1468263169.080169
22.688, 1468263170.079345
22.625, 1468263171.080200
22.625, 1468263172.079986
22.688, 1468263173.067108
22.625, 1468263174.066925
22.562, 1468263175.067260
22.625, 1468263176.066955
22.625, 1468263177.066955
22.625, 1468263178.068908
22.625, 1468263179.067504
22.625, 1468263180.067687
22.562, 1468263181.067474
22.562, 1468263182.067565
22.562, 1468263183.069824
22.562, 1468263184.078094
22.625, 1468263185.069763
22.562, 1468263186.070159
22.562, 1468263187.070556
22.562, 1468263188.069976
22.562, 1468263189.069519
22.562, 1468263190.069793
22.562, 1468263191.069305
22.562, 1468263192.075073
22.500, 1468263193.067291
22.500, 1468263194.067230
22.500, 1468263195.067169
22.562, 1468263196.066955
22.500, 1468263197.068695
22.438, 1468263198.067230
22.500, 1468263199.066986
22.500, 1468263200.067260
22.500, 1468263201.067016
22.500, 1468263202.067321
22.500, 1468263203.066925
22.500, 1468263204.067321
22.500, 1468263205.067077
22.500, 1468263206.067108
22.438, 1468263207.067199
22.438, 1468263208.067077
22.438, 1468263209.067626
22.438, 1468263210.067565
22.438, 1468263211.067352
22.375, 1468263212.067382
22.375, 1468263213.067840
22.438, 1468263214.067352
22.375, 1468263215.067749
22.438, 1468263216.067382
22.375, 1468263217.067535
22.375, 1468263218.067352
22.375, 1468263219.067565
22.375, 1468263220.067413
22.375, 1468263221.067657
22.312, 1468263222.067504
22.375, 1468263223.093292
22.375, 1468263224.093383
22.312, 1468263225.093383
22.312, 1468263226.093902
22.312, 1468263227.093078
22.375, 1468263228.074554
22.312, 1468263229.076873
22.312, 1468263230.076721
22.312, 1468263231.076538
22.375, 1468263232.075653
22.312, 1468263233.076843
22.250, 1468263234.076843
22.312, 1468263235.076477
22.250, 1468263236.071350
22.250, 1468263237.071075
22.250, 1468263238.066772
22.250, 1468263239.066925
22.250, 1468263240.066925
22.250, 1468263241.066955
22.250, 1468263242.067108
22.250, 1468263243.075225
22.250, 1468263244.075256
22.250, 1468263245.075958
22.250, 1468263246.075744
22.250, 1468263247.075225
22.250, 1468263248.066864
22.250, 1468263249.066894
22.188, 1468263250.066986
22.188, 1468263251.066864
22.250, 1468263252.066925
22.188, 1468263253.081939
22.188, 1468263254.081634
22.188, 1468263255.082000
22.250, 1468263256.081512
22.188, 1468263257.082153
22.188, 1468263258.066650
22.188, 1468263259.066833
22.188, 1468263260.066894
22.188, 1468263261.066650
22.188, 1468263262.066802
22.125, 1468263263.066711
22.188, 1468263264.066741
22.188, 1468263265.066650
22.188, 1468263266.066772
22.188, 1468263267.066711
22.188, 1468263268.066741
22.188, 1468263269.066650
22.188, 1468263270.066772
22.125, 1468263271.066650
22.188, 1468263272.067016
22.188, 1468263273.079010
22.188, 1468263274.079071
22.125, 1468263275.078857
22.188, 1468263276.079254
22.188, 1468263277.078796
22.125, 1468263278.066711
22.125, 1468263279.066894
22.125, 1468263280.066711
22.125, 1468263281.066864
22.125, 1468263282.067138
22.125, 1468263283.075256
22.125, 1468263284.074554
22.125, 1468263285.075500
22.125, 1468263286.075927
22.188, 1468263287.076324
22.125, 1468263288.066986
22.125, 1468263289.067016
22.125, 1468263290.066741
22.125, 1468263291.066955
22.188, 1468263292.066894
22.188, 1468263293.066986
22.188, 1468263294.066741
22.125, 1468263295.066802
22.125, 1468263296.066864
22.188, 1468263297.067291
22.125, 1468263298.080200
22.125, 1468263299.079895
22.188, 1468263300.080474
22.125, 1468263301.080352
22.125, 1468263302.080718
22.125, 1468263303.079864
22.125, 1468263304.080413
22.125, 1468263305.079742
22.125, 1468263306.080688
22.188, 1468263307.080230
22.062, 1468263308.069641
22.125, 1468263309.069000
22.125, 1468263310.069305
22.125, 1468263311.068847
22.188, 1468263312.069122
22.125, 1468263313.069793
22.125, 1468263314.069915
22.125, 1468263315.069793
22.125, 1468263316.069976
22.125, 1468263317.069915
22.125, 1468263318.066833
22.125, 1468263319.067565
22.125, 1468263320.067474
22.188, 1468263321.068542
22.188, 1468263322.068847
22.188, 1468263323.092987
22.188, 1468263324.092742
22.188, 1468263325.092651
22.188, 1468263326.092712
22.188, 1468263327.093048
22.188, 1468263328.073547
22.188, 1468263329.073516
22.188, 1468263330.073455
22.188, 1468263331.073486
22.188, 1468263332.073638
22.250, 1468263333.092376
22.250, 1468263334.092864
22.250, 1468263335.092651
22.188, 1468263336.092407
22.188, 1468263337.092559
22.250, 1468263338.092773
22.250, 1468263339.092651
22.250, 1468263340.092468
22.250, 1468263341.092590
22.250, 1468263342.092956
22.250, 1468263343.090423
22.188, 1468263344.089935
22.250, 1468263345.090728
22.250, 1468263346.090606
22.250, 1468263347.090576
22.250, 1468263348.083801
22.250, 1468263349.082763
22.250, 1468263350.083374
22.250, 1468263351.080505
22.312, 1468263352.082458
22.312, 1468263353.067474
22.250, 1468263354.067535
22.312, 1468263355.068145
22.312, 1468263356.067474
22.312, 1468263357.067565
22.250, 1468263358.088134
22.312, 1468263359.088287
22.312, 1468263360.087982
22.312, 1468263361.087615
22.312, 1468263362.085876
22.312, 1468263363.069946
22.250, 1468263364.070007
22.312, 1468263365.069946
22.312, 1468263366.069976
22.312, 1468263367.069763
22.312, 1468263368.067382
22.312, 1468263369.067535
22.375, 1468263370.067474
22.312, 1468263371.067626
22.312, 1468263372.067504
22.312, 1468263373.067474
22.312, 1468263374.067413
22.312, 1468263375.067565
22.312, 1468263376.067413
22.312, 1468263377.067657
22.375, 1468263378.067504
22.375, 1468263379.067626
22.375, 1468263380.067626
22.375, 1468263381.067413
22.312, 1468263382.067657
22.312, 1468263383.067474
22.312, 1468263384.067687
22.375, 1468263385.067687
22.375, 1468263386.067474
22.375, 1468263387.067565
22.312, 1468263388.092620
22.375, 1468263389.092773
22.375, 1468263390.092987
22.438, 1468263391.093200
22.375, 1468263392.092895
22.375, 1468263393.076538
22.375, 1468263394.076477
22.375, 1468263395.075714
22.375, 1468263396.076232
22.375, 1468263397.076416
22.375, 1468263398.090240
22.375, 1468263399.090667
22.375, 1468263400.090454
22.375, 1468263401.090393
22.375, 1468263402.090270
22.438, 1468263403.067596
22.438, 1468263404.067657
22.375, 1468263405.067596
22.438, 1468263406.067443
22.438, 1468263407.067565
22.438, 1468263408.086608
22.438, 1468263409.086364
22.438, 1468263410.087463
22.438, 1468263411.087066
22.375, 1468263412.085601
22.438, 1468263413.072296
22.438, 1468263414.072052
22.500, 1468263415.072113
22.438, 1468263416.072204
22.438, 1468263417.072052
22.438, 1468263418.067413
22.438, 1468263419.067565
22.500, 1468263420.067413
22.438, 1468263421.067657
22.438, 1468263422.067443
22.438, 1468263423.086730
22.438, 1468263424.085723
22.438, 1468263425.086456
22.438, 1468263426.086608
22.500, 1468263427.086608
22.500, 1468263428.067443
22.438, 1468263429.069000
22.438, 1468263430.067749
22.438, 1468263431.067565
22.438, 1468263432.067596
22.500, 1468263433.089050
22.500, 1468263434.088104
22.500, 1468263435.087829
22.438, 1468263436.087799
22.500, 1468263437.088104
22.500, 1468263438.073760
22.500, 1468263439.075286
22.500, 1468263440.075378
22.500, 1468263441.075347
22.500, 1468263442.075378
22.562, 1468263443.084228
22.500, 1468263444.084625
22.500, 1468263445.084197
22.500, 1468263446.083892
22.562, 1468263447.084045
22.500, 1468263448.087982
22.500, 1468263449.088256
22.500, 1468263450.087982
22.562, 1468263451.088256
22.500, 1468263452.087951
22.562, 1468263453.080291
22.500, 1468263454.079986
22.562, 1468263455.082672
22.562, 1468263456.082763
22.562, 1468263457.080291
22.562, 1468263458.067718
22.562, 1468263459.067687
22.500, 1468263460.067657
22.500, 1468263461.067596
22.562, 1468263462.067535
22.562, 1468263463.084075
22.562, 1468263464.085479
22.562, 1468263465.085296
22.562, 1468263466.084167
22.625, 1468263467.084594
22.562, 1468263468.067596
22.625, 1468263469.067474
22.562, 1468263470.067596
22.562, 1468263471.067565
22.562, 1468263472.067596
22.562, 1468263473.076324
22.562, 1468263474.076568
22.562, 1468263475.076629
22.625, 1468263476.076568
22.562, 1468263477.076568
22.562, 1468263478.067626
22.562, 1468263479.067474
22.562, 1468263480.067565
22.562, 1468263481.067474
22.625, 1468263482.067504
22.625, 1468263483.067657
22.625, 1468263484.067565
22.625, 1468263485.067443
22.625, 1468263486.067565
22.625, 1468263487.067474
22.625, 1468263488.067810
22.625, 1468263489.067443
22.625, 1468263490.067443
22.625, 1468263491.067596
22.625, 1468263492.067687
22.562, 1468263493.083923
22.625, 1468263494.084136
22.562, 1468263495.084106
22.562, 1468263496.084197
22.625, 1468263497.084075
22.625, 1468263498.067932
22.625, 1468263499.067443
22.562, 1468263500.067504
22.625, 1468263501.067413
22.625, 1468263502.067474
22.625, 1468263503.088928
22.562, 1468263504.085876
22.625, 1468263505.085723
22.625, 1468263506.085784
22.625, 1468263507.085601
22.625, 1468263508.103088
22.625, 1468263509.090637
22.625, 1468263510.090393
22.562, 1468263511.090637
22.625, 1468263512.090515
22.625, 1468263513.073944
22.625, 1468263514.074066
22.625, 1468263515.073883
22.625, 1468263516.073944
22.625, 1468263517.073455
22.625, 1468263518.067626
22.625, 1468263519.067687
22.625, 1468263520.067474
22.625, 1468263521.067504
22.562, 1468263522.067596
22.688, 1468263523.077056
22.625, 1468263524.076019
22.625, 1468263525.075866
22.625, 1468263526.075347
22.688, 1468263527.075805
22.688, 1468263528.088165
22.625, 1468263529.087921
22.688, 1468263530.087921
22.625, 1468263531.088806
22.625, 1468263532.088348
22.625, 1468263533.067718
22.625, 1468263534.067382
22.625, 1468263535.067474
22.625, 1468263536.067504
22.625, 1468263537.067565
22.625, 1468263538.085815
22.688, 1468263539.085357
22.688, 1468263540.085632
22.688, 1468263541.085876
22.625, 1468263542.085113
22.625, 1468263543.093078
22.688, 1468263544.092590
22.688, 1468263545.092987
22.625, 1468263546.092620
22.625, 1468263547.092712
22.688, 1468263548.080230
22.688, 1468263549.083435
22.625, 1468263550.080322
22.688, 1468263551.080444
22.625, 1468263552.083282
22.688, 1468263553.086700
22.688, 1468263554.085266
22.625, 1468263555.085693
22.750, 1468263556.085723
22.688, 1468263557.086700
22.688, 1468263558.078552
22.750, 1468263559.078643
22.688, 1468263560.079437
22.750, 1468263561.078796
22.688, 1468263562.078338
22.688, 1468263563.067626
22.688, 1468263564.067474
22.750, 1468263565.067657
22.750, 1468263566.067565
22.688, 1468263567.067565
22.688, 1468263568.086669
22.688, 1468263569.086578
22.688, 1468263570.087097
22.750, 1468263571.086486
22.688, 1468263572.085632
22.750, 1468263573.089935
22.688, 1468263574.090301
22.750, 1468263575.090026
22.750, 1468263576.090240
22.688, 1468263577.091857
22.688, 1468263578.073608
22.688, 1468263579.074401
22.750, 1468263580.074005
22.688, 1468263581.073822
22.750, 1468263582.075073
22.750, 1468263583.067626
22.750, 1468263584.067413
22.750, 1468263585.067749
22.688, 1468263586.067626
22.688, 1468263587.067413
22.750, 1468263588.069946
22.750, 1468263589.069213
22.688, 1468263590.069152
22.812, 1468263591.069244
22.750, 1468263592.069000
22.750, 1468263593.067596
22.750, 1468263594.067565
22.750, 1468263595.067901
22.812, 1468263596.067443
22.750, 1468263597.067718
22.750, 1468263598.067413
22.812, 1468263599.067535
22.750, 1468263600.067443
22.750, 1468263601.067535
22.812, 1468263602.067443
22.750, 1468263603.078094
22.812, 1468263604.077880
22.750, 1468263605.077331
22.750, 1468263606.078674
22.750, 1468263607.078674
22.750, 1468263608.067687
22.750, 1468263609.067596
22.750, 1468263610.067504
22.750, 1468263611.067474
22.750, 1468263612.067474
22.812, 1468263613.079040
22.812, 1468263614.077819
22.750, 1468263615.078704
22.750, 1468263616.078704
