volt, time
0.070, 1468261194.752777
0.068, 1468261194.754272
0.068, 1468261194.756042
0.065, 1468261194.757568
0.073, 1468261194.759124
0.063, 1468261194.760650
0.068, 1468261194.764587
0.075, 1468261194.767242
0.056, 1468261194.769561
0.073, 1468261194.772521
0.058, 1468261194.775115
0.051, 1468261194.777557
0.056, 1468261194.780609
0.075, 1468261194.783294
0.070, 1468261194.786437
0.073, 1468261194.788085
0.063, 1468261194.789642
0.073, 1468261194.791198
0.068, 1468261194.792694
0.068, 1468261194.794250
0.063, 1468261194.796020
0.068, 1468261194.797576
0.065, 1468261194.799102
0.065, 1468261194.800598
0.065, 1468261194.804565
0.070, 1468261194.807220
0.075, 1468261194.809509
0.080, 1468261194.812438
0.065, 1468261194.815032
0.085, 1468261194.817413
0.056, 1468261194.820434
0.080, 1468261194.823547
0.073, 1468261194.826232
0.068, 1468261194.827850
0.070, 1468261194.829437
0.065, 1468261194.830963
0.063, 1468261194.834014
0.065, 1468261194.835937
0.068, 1468261194.837554
0.073, 1468261194.839111
0.061, 1468261194.840667
0.065, 1468261194.844360
0.075, 1468261194.847137
0.078, 1468261194.849517
0.095, 1468261194.852294
0.053, 1468261194.855102
0.070, 1468261194.857391
0.083, 1468261194.860382
0.073, 1468261194.863342
0.068, 1468261194.866485
0.073, 1468261194.868133
0.061, 1468261194.869720
0.068, 1468261194.871246
0.065, 1468261194.872772
0.068, 1468261194.874267
0.065, 1468261194.876037
0.068, 1468261194.877593
0.073, 1468261194.879119
0.065, 1468261194.880615
0.063, 1468261194.884582
0.075, 1468261194.887268
0.058, 1468261194.889617
0.075, 1468261194.892425
0.051, 1468261194.895202
0.083, 1468261194.897430
0.080, 1468261194.900390
0.080, 1468261194.903320
0.085, 1468261194.906463
0.070, 1468261194.908111
0.068, 1468261194.909667
0.073, 1468261194.911224
0.068, 1468261194.912780
0.068, 1468261194.914276
0.063, 1468261194.916015
0.068, 1468261194.917572
0.063, 1468261194.919097
0.073, 1468261194.920623
0.061, 1468261194.924346
0.080, 1468261194.927185
0.078, 1468261194.929412
0.073, 1468261194.932373
0.053, 1468261194.935150
0.078, 1468261194.937438
0.083, 1468261194.940399
0.075, 1468261194.943328
0.073, 1468261194.946472
0.073, 1468261194.948120
0.065, 1468261194.949707
0.065, 1468261194.951232
0.068, 1468261194.952758
0.073, 1468261194.954254
0.063, 1468261194.956024
0.068, 1468261194.958892
0.061, 1468261194.960510
0.068, 1468261194.964233
0.075, 1468261194.967041
0.078, 1468261194.969421
0.078, 1468261194.972412
0.063, 1468261194.974731
0.085, 1468261194.977355
0.058, 1468261194.980438
0.075, 1468261194.984283
0.070, 1468261194.986236
0.068, 1468261194.987823
0.068, 1468261194.989379
0.063, 1468261194.990905
0.061, 1468261194.992462
0.068, 1468261194.993988
0.068, 1468261194.995788
0.063, 1468261194.997344
0.065, 1468261194.998870
0.070, 1468261195.000396
0.068, 1468261195.004211
0.075, 1468261195.006988
0.056, 1468261195.009399
0.083, 1468261195.012390
0.058, 1468261195.014587
0.078, 1468261195.017395
0.065, 1468261195.020477
0.078, 1468261195.023162
0.075, 1468261195.026306
0.061, 1468261195.027984
0.068, 1468261195.029541
0.065, 1468261195.031097
0.068, 1468261195.032623
0.065, 1468261195.034149
0.073, 1468261195.035888
0.070, 1468261195.037475
0.068, 1468261195.039001
0.073, 1468261195.040527
0.065, 1468261195.042724
0.051, 1468261195.045837
0.061, 1468261195.048217
0.056, 1468261195.050537
0.051, 1468261195.053527
0.083, 1468261195.056091
0.083, 1468261195.058380
0.058, 1468261195.061950
0.078, 1468261195.067413
0.073, 1468261195.070190
0.061, 1468261195.071838
0.065, 1468261195.073425
0.070, 1468261195.075225
0.070, 1468261195.076812
0.063, 1468261195.078369
0.068, 1468261195.079864
0.061, 1468261195.081390
0.061, 1468261195.086669
0.068, 1468261195.089111
0.075, 1468261195.091461
0.073, 1468261195.094390
0.058, 1468261195.096984
0.056, 1468261195.099334
0.056, 1468261195.102416
0.056, 1468261195.105682
0.073, 1468261195.108154
0.063, 1468261195.109954
0.063, 1468261195.111541
0.068, 1468261195.113067
0.061, 1468261195.114624
0.061, 1468261195.116394
0.070, 1468261195.117950
0.065, 1468261195.119506
0.070, 1468261195.121032
0.063, 1468261195.124603
0.073, 1468261195.127258
0.080, 1468261195.129608
0.083, 1468261195.132598
0.058, 1468261195.135223
0.058, 1468261195.137481
0.070, 1468261195.140441
0.068, 1468261195.143432
0.075, 1468261195.146972
0.058, 1468261195.148803
0.073, 1468261195.150421
0.068, 1468261195.151977
0.065, 1468261195.153503
0.070, 1468261195.155395
0.063, 1468261195.156982
0.075, 1468261195.158538
0.063, 1468261195.160064
0.061, 1468261195.161590
0.070, 1468261195.165344
0.070, 1468261195.167755
0.056, 1468261195.170104
0.056, 1468261195.173065
0.065, 1468261195.175659
0.048, 1468261195.178070
0.056, 1468261195.181121
0.073, 1468261195.183807
0.070, 1468261195.186950
0.070, 1468261195.188629
0.073, 1468261195.190185
0.065, 1468261195.191711
0.065, 1468261195.193237
0.065, 1468261195.194763
0.068, 1468261195.196594
0.061, 1468261195.198150
0.070, 1468261195.199676
0.065, 1468261195.201202
0.058, 1468261195.204711
0.058, 1468261195.209259
0.073, 1468261195.212493
0.068, 1468261195.215148
0.080, 1468261195.217407
0.058, 1468261195.220397
0.073, 1468261195.223297
0.080, 1468261195.226440
0.070, 1468261195.228088
0.073, 1468261195.229675
0.065, 1468261195.231231
0.073, 1468261195.232757
0.068, 1468261195.234283
0.068, 1468261195.236053
0.068, 1468261195.237640
0.073, 1468261195.239166
0.068, 1468261195.240692
0.065, 1468261195.244598
0.078, 1468261195.247253
0.075, 1468261195.249633
0.073, 1468261195.252563
0.056, 1468261195.255157
0.056, 1468261195.257568
0.063, 1468261195.260620
0.075, 1468261195.264495
0.070, 1468261195.266448
0.068, 1468261195.268066
0.058, 1468261195.269622
0.058, 1468261195.271148
0.063, 1468261195.272674
0.073, 1468261195.274200
0.065, 1468261195.275970
0.073, 1468261195.277526
0.068, 1468261195.279052
0.061, 1468261195.280578
0.058, 1468261195.284210
0.078, 1468261195.287017
0.058, 1468261195.289245
0.061, 1468261195.292327
0.056, 1468261195.294586
0.053, 1468261195.297363
0.053, 1468261195.300170
0.075, 1468261195.303131
0.068, 1468261195.306243
0.075, 1468261195.307891
0.063, 1468261195.309478
0.065, 1468261195.311035
0.065, 1468261195.312530
0.063, 1468261195.314056
0.061, 1468261195.315887
0.070, 1468261195.317443
0.073, 1468261195.318969
0.068, 1468261195.320495
0.073, 1468261195.322662
0.068, 1468261195.325805
0.078, 1468261195.328125
0.085, 1468261195.330444
0.080, 1468261195.334991
0.056, 1468261195.337432
0.073, 1468261195.339813
0.085, 1468261195.343780
0.080, 1468261195.347015
0.068, 1468261195.348724
0.070, 1468261195.350311
0.070, 1468261195.351867
0.070, 1468261195.353393
0.063, 1468261195.355133
0.068, 1468261195.356719
0.061, 1468261195.358245
0.063, 1468261195.359802
0.070, 1468261195.361297
0.068, 1468261195.365081
0.075, 1468261195.367553
0.053, 1468261195.369934
0.073, 1468261195.372955
0.061, 1468261195.375518
0.075, 1468261195.377868
0.073, 1468261195.381317
0.080, 1468261195.396057
0.061, 1468261195.398406
0.063, 1468261195.400329
0.065, 1468261195.405303
0.070, 1468261195.408325
0.043, 1468261195.417144
0.046, 1468261195.419494
0.046, 1468261195.426544
0.075, 1468261195.428985
0.048, 1468261195.432708
0.046, 1468261195.438110
0.070, 1468261195.441375
0.070, 1468261195.445281
0.068, 1468261195.448364
0.056, 1468261195.450775
0.058, 1468261195.453826
0.063, 1468261195.456420
0.075, 1468261195.461639
0.065, 1468261195.464660
0.070, 1468261195.467895
0.065, 1468261195.469543
0.070, 1468261195.471130
0.075, 1468261195.472686
0.061, 1468261195.474243
0.075, 1468261195.476104
0.061, 1468261195.479003
0.065, 1468261195.481079
0.063, 1468261195.484741
0.073, 1468261195.487396
0.063, 1468261195.489746
0.078, 1468261195.492736
0.056, 1468261195.495361
0.083, 1468261195.497680
0.065, 1468261195.500762
0.073, 1468261195.503448
0.073, 1468261195.506622
0.065, 1468261195.508270
0.063, 1468261195.509857
0.063, 1468261195.511383
0.063, 1468261195.512939
0.061, 1468261195.514434
0.068, 1468261195.516204
0.068, 1468261195.517761
0.070, 1468261195.519287
0.063, 1468261195.520812
0.073, 1468261195.524505
0.083, 1468261195.527160
0.053, 1468261195.529541
0.051, 1468261195.532531
0.058, 1468261195.534942
0.078, 1468261195.537414
0.058, 1468261195.540374
0.078, 1468261195.543304
0.078, 1468261195.546478
0.070, 1468261195.548126
0.061, 1468261195.549713
0.058, 1468261195.551239
0.061, 1468261195.552764
0.061, 1468261195.554290
0.058, 1468261195.556030
0.065, 1468261195.557617
0.068, 1468261195.559143
0.063, 1468261195.560668
0.068, 1468261195.563903
0.073, 1468261195.567993
0.039, 1468261195.571228
0.083, 1468261195.573547
0.058, 1468261195.576232
0.073, 1468261195.579254
0.080, 1468261195.581634
0.080, 1468261195.587005
0.048, 1468261195.590148
0.073, 1468261195.592651
0.065, 1468261195.594268
0.061, 1468261195.596069
0.061, 1468261195.597656
0.058, 1468261195.599182
0.061, 1468261195.600708
0.070, 1468261195.604705
0.053, 1468261195.607391
0.056, 1468261195.609741
0.070, 1468261195.612670
0.053, 1468261195.615234
0.080, 1468261195.617645
0.061, 1468261195.620697
0.073, 1468261195.623382
0.080, 1468261195.627410
0.070, 1468261195.629150
0.068, 1468261195.630737
0.068, 1468261195.632293
0.061, 1468261195.633819
0.065, 1468261195.635559
0.063, 1468261195.637115
0.068, 1468261195.638671
0.063, 1468261195.640197
0.068, 1468261195.642761
0.075, 1468261195.645965
0.056, 1468261195.648284
0.075, 1468261195.650604
0.075, 1468261195.653564
0.056, 1468261195.656158
0.061, 1468261195.658508
0.063, 1468261195.661590
0.083, 1468261195.664276
0.063, 1468261195.667388
0.068, 1468261195.669036
0.063, 1468261195.670684
0.065, 1468261195.672241
0.073, 1468261195.673797
0.073, 1468261195.675537
0.070, 1468261195.677093
0.068, 1468261195.678649
0.061, 1468261195.680175
0.068, 1468261195.684112
0.075, 1468261195.686950
0.065, 1468261195.689178
0.056, 1468261195.692138
0.083, 1468261195.694488
0.075, 1468261195.697113
0.061, 1468261195.700347
0.075, 1468261195.703033
0.078, 1468261195.706817
0.073, 1468261195.710021
0.070, 1468261195.711669
0.068, 1468261195.713348
0.065, 1468261195.715179
0.073, 1468261195.716766
0.068, 1468261195.718322
0.068, 1468261195.720031
0.068, 1468261195.721557
0.056, 1468261195.725372
0.080, 1468261195.727752
0.080, 1468261195.730102
0.061, 1468261195.733184
0.080, 1468261195.735687
0.085, 1468261195.738067
0.075, 1468261195.741577
0.073, 1468261195.745239
0.068, 1468261195.746948
0.065, 1468261195.748535
0.070, 1468261195.750091
0.061, 1468261195.751617
0.068, 1468261195.753143
0.070, 1468261195.754669
0.070, 1468261195.756469
0.068, 1468261195.758026
0.063, 1468261195.759552
0.063, 1468261195.761077
0.068, 1468261195.764556
0.078, 1468261195.767211
0.048, 1468261195.769561
0.065, 1468261195.772613
0.058, 1468261195.775238
0.078, 1468261195.777679
0.053, 1468261195.780761
0.080, 1468261195.783447
0.075, 1468261195.786590
0.073, 1468261195.788269
0.063, 1468261195.789855
0.063, 1468261195.791412
0.068, 1468261195.792907
0.063, 1468261195.794433
0.063, 1468261195.796173
0.065, 1468261195.797729
0.061, 1468261195.799285
0.073, 1468261195.800781
0.065, 1468261195.804351
0.075, 1468261195.807098
0.075, 1468261195.809478
0.058, 1468261195.812286
0.058, 1468261195.814727
0.051, 1468261195.817321
0.075, 1468261195.820556
0.070, 1468261195.823638
0.073, 1468261195.826293
0.065, 1468261195.827941
0.068, 1468261195.829498
0.070, 1468261195.831054
0.073, 1468261195.834075
0.068, 1468261195.835968
0.065, 1468261195.837554
0.068, 1468261195.839111
0.058, 1468261195.840637
0.063, 1468261195.844085
0.085, 1468261195.846862
0.080, 1468261195.849090
0.056, 1468261195.852050
0.080, 1468261195.854461
0.056, 1468261195.856475
0.073, 1468261195.858947
0.075, 1468261195.863006
0.075, 1468261195.866058
0.063, 1468261195.867736
0.068, 1468261195.869323
0.070, 1468261195.870880
0.068, 1468261195.872467
0.063, 1468261195.873992
0.061, 1468261195.875793
0.068, 1468261195.877349
0.063, 1468261195.878875
0.063, 1468261195.880401
0.065, 1468261195.884063
0.080, 1468261195.886840
0.083, 1468261195.889099
0.075, 1468261195.892059
0.046, 1468261195.893890
0.048, 1468261195.896453
0.080, 1468261195.898803
0.078, 1468261195.902862
0.075, 1468261195.905914
0.073, 1468261195.907562
0.068, 1468261195.909149
0.070, 1468261195.910675
0.068, 1468261195.912200
0.065, 1468261195.913696
0.070, 1468261195.915466
0.058, 1468261195.917053
0.073, 1468261195.918579
0.070, 1468261195.920074
0.063, 1468261195.922882
0.053, 1468261195.926544
0.085, 1468261195.928924
0.048, 1468261195.930664
0.041, 1468261195.933593
0.092, 1468261195.936187
0.075, 1468261195.938537
0.061, 1468261195.942443
0.080, 1468261195.945648
0.073, 1468261195.947387
0.061, 1468261195.948974
0.068, 1468261195.950531
0.068, 1468261195.952056
0.068, 1468261195.953552
0.061, 1468261195.955322
0.068, 1468261195.956909
0.065, 1468261195.959960
0.061, 1468261195.962646
0.075, 1468261195.965789
0.075, 1468261195.968170
0.051, 1468261195.970489
0.058, 1468261195.973510
0.063, 1468261195.976104
0.085, 1468261195.978454
0.080, 1468261195.981933
0.078, 1468261195.985565
0.065, 1468261195.987274
0.068, 1468261195.988861
0.068, 1468261195.990417
0.075, 1468261195.991943
0.068, 1468261195.993438
0.068, 1468261195.995208
0.063, 1468261195.996826
0.061, 1468261195.998352
0.068, 1468261195.999908
0.065, 1468261196.002593
0.070, 1468261196.005706
0.070, 1468261196.008087
0.090, 1468261196.010406
0.080, 1468261196.013397
0.061, 1468261196.015991
0.085, 1468261196.018371
0.058, 1468261196.021484
0.078, 1468261196.025604
0.073, 1468261196.027313
0.068, 1468261196.028930
0.063, 1468261196.030487
0.065, 1468261196.032012
0.061, 1468261196.033538
0.073, 1468261196.035278
0.061, 1468261196.036865
0.073, 1468261196.038391
0.063, 1468261196.039916
0.065, 1468261196.041442
0.051, 1468261196.045440
0.043, 1468261196.047821
0.051, 1468261196.050079
0.063, 1468261196.053070
0.063, 1468261196.055603
0.083, 1468261196.057922
0.061, 1468261196.061492
0.075, 1468261196.065124
0.073, 1468261196.069366
0.073, 1468261196.071105
0.061, 1468261196.072692
0.068, 1468261196.074310
0.063, 1468261196.076080
0.068, 1468261196.077667
0.068, 1468261196.079223
0.061, 1468261196.080749
0.041, 1468261196.086639
0.083, 1468261196.088989
0.083, 1468261196.091339
0.051, 1468261196.094329
0.061, 1468261196.096954
0.078, 1468261196.099273
0.078, 1468261196.102813
0.070, 1468261196.106414
0.065, 1468261196.108093
0.063, 1468261196.109680
0.058, 1468261196.111236
0.073, 1468261196.112762
0.063, 1468261196.114288
0.063, 1468261196.116058
0.075, 1468261196.117614
0.063, 1468261196.119140
0.063, 1468261196.120880
0.065, 1468261196.125152
0.070, 1468261196.127532
0.092, 1468261196.129852
0.080, 1468261196.132812
0.053, 1468261196.137756
0.061, 1468261196.140197
0.073, 1468261196.144317
0.075, 1468261196.147521
0.068, 1468261196.149200
0.065, 1468261196.150756
0.061, 1468261196.152313
0.068, 1468261196.153869
0.070, 1468261196.155639
0.065, 1468261196.157226
0.068, 1468261196.158752
0.068, 1468261196.160278
0.065, 1468261196.161804
0.075, 1468261196.165557
0.075, 1468261196.167907
0.051, 1468261196.170257
0.090, 1468261196.173217
0.078, 1468261196.175811
0.083, 1468261196.178070
0.065, 1468261196.181518
0.078, 1468261196.185272
0.073, 1468261196.186981
0.070, 1468261196.188568
0.068, 1468261196.190093
0.068, 1468261196.191619
0.061, 1468261196.193145
0.065, 1468261196.194671
0.068, 1468261196.196472
0.065, 1468261196.198028
0.070, 1468261196.199523
0.063, 1468261196.201049
0.070, 1468261196.204376
0.078, 1468261196.209075
0.046, 1468261196.210968
0.051, 1468261196.213989
0.046, 1468261196.216552
0.078, 1468261196.218902
0.083, 1468261196.222839
0.078, 1468261196.226074
0.068, 1468261196.227752
0.061, 1468261196.229339
0.065, 1468261196.230895
0.061, 1468261196.232421
0.063, 1468261196.233947
0.070, 1468261196.235717
0.073, 1468261196.237274
0.065, 1468261196.238800
0.063, 1468261196.240325
0.065, 1468261196.242767
0.070, 1468261196.245849
0.078, 1468261196.248229
0.053, 1468261196.250579
0.070, 1468261196.253570
0.078, 1468261196.256103
0.090, 1468261196.258422
0.075, 1468261196.261962
0.073, 1468261196.265594
0.061, 1468261196.267303
0.063, 1468261196.268890
0.073, 1468261196.270446
0.070, 1468261196.271972
0.061, 1468261196.273498
0.065, 1468261196.275299
0.068, 1468261196.276977
0.063, 1468261196.278533
0.070, 1468261196.280059
0.065, 1468261196.282745
0.073, 1468261196.285858
0.048, 1468261196.288818
0.056, 1468261196.290588
0.073, 1468261196.293518
0.085, 1468261196.296081
0.053, 1468261196.298492
0.078, 1468261196.302368
0.068, 1468261196.305603
0.068, 1468261196.307281
0.063, 1468261196.308837
0.073, 1468261196.310394
0.061, 1468261196.311920
0.063, 1468261196.313446
0.061, 1468261196.315216
0.068, 1468261196.316772
0.070, 1468261196.318328
0.070, 1468261196.319824
0.068, 1468261196.321380
0.070, 1468261196.325042
0.073, 1468261196.327453
0.078, 1468261196.329833
0.075, 1468261196.334136
0.087, 1468261196.339050
0.051, 1468261196.366027
0.063, 1468261196.367858
0.061, 1468261196.369506
0.070, 1468261196.371093
0.068, 1468261196.372619
0.061, 1468261196.374145
0.073, 1468261196.376312
0.068, 1468261196.379058
0.073, 1468261196.381530
0.075, 1468261196.385925
0.070, 1468261196.391113
0.070, 1468261196.395111
0.056, 1468261196.397583
0.075, 1468261196.399932
0.073, 1468261196.402862
0.046, 1468261196.405395
0.056, 1468261196.407684
0.085, 1468261196.411224
0.068, 1468261196.415496
0.048, 1468261196.418457
0.083, 1468261196.420806
0.073, 1468261196.423126
0.100, 1468261196.426300
0.083, 1468261196.428649
0.051, 1468261196.430938
0.051, 1468261196.434448
0.075, 1468261196.438110
0.068, 1468261196.439819
0.070, 1468261196.441375
0.061, 1468261196.445068
0.078, 1468261196.447479
0.058, 1468261196.449890
0.063, 1468261196.452819
0.065, 1468261196.455413
0.061, 1468261196.459289
0.061, 1468261196.462951
0.080, 1468261196.466583
0.065, 1468261196.468292
0.073, 1468261196.469879
0.068, 1468261196.471435
0.068, 1468261196.472961
0.063, 1468261196.474487
0.065, 1468261196.476257
0.070, 1468261196.477813
0.068, 1468261196.479797
0.063, 1468261196.482299
0.046, 1468261196.485748
0.053, 1468261196.488189
0.046, 1468261196.490539
0.053, 1468261196.493530
0.061, 1468261196.496093
0.075, 1468261196.498443
0.061, 1468261196.501861
0.083, 1468261196.505676
0.065, 1468261196.507415
0.075, 1468261196.509033
0.073, 1468261196.510589
0.061, 1468261196.512115
0.061, 1468261196.513641
0.063, 1468261196.515411
0.061, 1468261196.516967
0.065, 1468261196.518493
0.065, 1468261196.520050
0.070, 1468261196.521545
0.075, 1468261196.525421
0.075, 1468261196.527770
0.058, 1468261196.530120
0.083, 1468261196.533111
0.063, 1468261196.535644
0.090, 1468261196.537963
0.070, 1468261196.541503
0.070, 1468261196.545135
0.073, 1468261196.546844
0.061, 1468261196.548431
0.063, 1468261196.549987
0.068, 1468261196.551513
0.068, 1468261196.553039
0.070, 1468261196.554534
0.063, 1468261196.556304
0.073, 1468261196.557830
0.065, 1468261196.559356
0.070, 1468261196.560882
0.063, 1468261196.563903
0.075, 1468261196.567871
0.046, 1468261196.571136
0.061, 1468261196.573486
0.056, 1468261196.576263
0.085, 1468261196.579284
0.080, 1468261196.581695
0.056, 1468261196.587219
0.070, 1468261196.591094
0.063, 1468261196.592803
0.068, 1468261196.594421
0.073, 1468261196.596221
0.063, 1468261196.597778
0.068, 1468261196.599334
0.070, 1468261196.600891
0.073, 1468261196.603088
0.080, 1468261196.606170
0.075, 1468261196.608459
0.058, 1468261196.610839
0.070, 1468261196.613769
0.058, 1468261196.616333
0.048, 1468261196.618713
0.075, 1468261196.621734
0.061, 1468261196.625183
0.073, 1468261196.628601
0.070, 1468261196.630279
0.063, 1468261196.631866
0.068, 1468261196.633422
0.068, 1468261196.635223
0.068, 1468261196.636779
0.073, 1468261196.638336
0.065, 1468261196.639862
0.070, 1468261196.642395
0.068, 1468261196.645629
0.075, 1468261196.647979
0.070, 1468261196.650299
0.046, 1468261196.653259
0.085, 1468261196.655822
0.073, 1468261196.658172
0.063, 1468261196.661712
0.075, 1468261196.665374
0.068, 1468261196.667053
0.065, 1468261196.668670
0.068, 1468261196.670227
0.068, 1468261196.671752
0.065, 1468261196.673278
0.068, 1468261196.675018
0.068, 1468261196.676605
0.061, 1468261196.678161
0.070, 1468261196.679687
0.068, 1468261196.681274
0.061, 1468261196.684692
0.080, 1468261196.687316
0.070, 1468261196.689727
0.078, 1468261196.692657
0.053, 1468261196.695251
0.075, 1468261196.697631
0.083, 1468261196.700714
0.080, 1468261196.703369
0.075, 1468261196.706512
0.068, 1468261196.709747
0.063, 1468261196.711395
0.073, 1468261196.712951
0.063, 1468261196.714508
0.070, 1468261196.716278
0.061, 1468261196.717864
0.070, 1468261196.719390
0.063, 1468261196.720916
0.063, 1468261196.725128
0.051, 1468261196.727569
0.080, 1468261196.729919
0.080, 1468261196.732879
0.056, 1468261196.735473
0.083, 1468261196.737854
0.063, 1468261196.740936
0.090, 1468261196.744812
0.068, 1468261196.746765
0.070, 1468261196.748382
0.068, 1468261196.749938
0.065, 1468261196.751464
0.065, 1468261196.752990
0.065, 1468261196.754486
0.063, 1468261196.756225
0.068, 1468261196.757781
0.070, 1468261196.759338
0.065, 1468261196.760864
0.063, 1468261196.764373
0.075, 1468261196.766998
0.075, 1468261196.769409
0.061, 1468261196.772338
0.061, 1468261196.774627
0.078, 1468261196.777343
0.061, 1468261196.780426
0.080, 1468261196.783416
0.073, 1468261196.786254
0.073, 1468261196.787933
0.070, 1468261196.789489
0.068, 1468261196.791046
0.065, 1468261196.792572
0.061, 1468261196.794097
0.065, 1468261196.795867
0.063, 1468261196.797424
0.063, 1468261196.798950
0.070, 1468261196.800476
0.063, 1468261196.802642
0.051, 1468261196.805755
0.080, 1468261196.808135
0.073, 1468261196.810485
0.058, 1468261196.813476
0.083, 1468261196.816101
0.048, 1468261196.818481
0.080, 1468261196.822418
0.080, 1468261196.825653
0.068, 1468261196.827331
0.061, 1468261196.828918
0.063, 1468261196.830444
0.063, 1468261196.833374
0.068, 1468261196.835327
0.070, 1468261196.836944
0.073, 1468261196.838531
0.063, 1468261196.840057
0.065, 1468261196.841583
0.073, 1468261196.845275
0.073, 1468261196.847656
0.083, 1468261196.850067
0.083, 1468261196.853027
0.085, 1468261196.855621
0.080, 1468261196.857971
0.090, 1468261196.861389
0.087, 1468261196.865173
0.070, 1468261196.866882
0.061, 1468261196.868469
0.068, 1468261196.870025
0.061, 1468261196.871551
0.070, 1468261196.873077
0.063, 1468261196.874603
0.068, 1468261196.876342
0.063, 1468261196.877929
0.073, 1468261196.879455
0.065, 1468261196.880950
0.058, 1468261196.884338
0.078, 1468261196.887023
0.085, 1468261196.889404
0.051, 1468261196.892364
0.078, 1468261196.894927
0.073, 1468261196.897369
0.065, 1468261196.900360
0.070, 1468261196.903259
0.085, 1468261196.906433
0.068, 1468261196.908111
0.073, 1468261196.909698
0.068, 1468261196.911254
0.068, 1468261196.912780
0.070, 1468261196.914276
0.061, 1468261196.916015
0.061, 1468261196.917602
0.063, 1468261196.919128
0.063, 1468261196.920654
0.065, 1468261196.924591
0.073, 1468261196.927246
0.080, 1468261196.929626
0.078, 1468261196.932525
0.061, 1468261196.935150
0.075, 1468261196.937408
0.085, 1468261196.940368
0.080, 1468261196.943298
0.078, 1468261196.946472
0.063, 1468261196.948089
0.061, 1468261196.949676
0.073, 1468261196.951202
0.061, 1468261196.952758
0.068, 1468261196.954284
0.068, 1468261196.956024
0.070, 1468261196.958953
0.061, 1468261196.960571
0.063, 1468261196.964263
0.075, 1468261196.967041
0.078, 1468261196.969451
0.070, 1468261196.972259
0.048, 1468261196.974670
0.068, 1468261196.977447
0.073, 1468261196.980316
0.073, 1468261196.983245
0.080, 1468261196.986419
0.063, 1468261196.988067
0.075, 1468261196.989624
0.068, 1468261196.991180
0.070, 1468261196.992706
0.063, 1468261196.994232
0.068, 1468261196.995971
0.063, 1468261196.997528
0.068, 1468261196.999084
0.065, 1468261197.000610
0.068, 1468261197.004364
0.063, 1468261197.007110
0.075, 1468261197.009490
0.078, 1468261197.012481
0.056, 1468261197.014739
0.073, 1468261197.017364
0.075, 1468261197.020385
0.068, 1468261197.023254
0.078, 1468261197.026428
0.068, 1468261197.028076
0.061, 1468261197.029663
0.063, 1468261197.031188
0.063, 1468261197.032714
0.068, 1468261197.034240
0.065, 1468261197.035980
0.063, 1468261197.037567
0.063, 1468261197.039093
0.065, 1468261197.040618
0.065, 1468261197.044342
0.073, 1468261197.047180
0.085, 1468261197.049560
0.061, 1468261197.052368
0.048, 1468261197.055023
0.078, 1468261197.057464
0.051, 1468261197.060668
0.068, 1468261197.063385
0.073, 1468261197.069030
0.070, 1468261197.070770
0.068, 1468261197.072387
0.063, 1468261197.073913
0.070, 1468261197.075683
0.068, 1468261197.077270
0.073, 1468261197.078796
0.068, 1468261197.080291
0.068, 1468261197.083923
0.048, 1468261197.087249
0.056, 1468261197.089630
0.056, 1468261197.091949
0.053, 1468261197.095764
0.048, 1468261197.097717
0.053, 1468261197.100158
0.073, 1468261197.104309
0.075, 1468261197.107360
0.063, 1468261197.108978
0.065, 1468261197.110565
0.058, 1468261197.112091
0.061, 1468261197.113616
0.068, 1468261197.115386
0.068, 1468261197.116973
0.061, 1468261197.118499
0.065, 1468261197.120025
0.063, 1468261197.121551
0.073, 1468261197.125457
0.046, 1468261197.127777
0.056, 1468261197.130096
0.075, 1468261197.133026
0.080, 1468261197.135589
0.058, 1468261197.138000
0.065, 1468261197.141052
0.080, 1468261197.144195
0.065, 1468261197.147247
0.065, 1468261197.148864
0.063, 1468261197.150451
0.065, 1468261197.152008
0.063, 1468261197.153533
0.063, 1468261197.155303
0.070, 1468261197.156890
0.063, 1468261197.158416
0.068, 1468261197.159942
0.063, 1468261197.161499
0.075, 1468261197.165252
0.078, 1468261197.167663
0.083, 1468261197.169982
0.058, 1468261197.172973
0.078, 1468261197.175537
0.058, 1468261197.177917
0.070, 1468261197.181335
0.078, 1468261197.185150
0.063, 1468261197.186920
0.068, 1468261197.188537
0.065, 1468261197.190063
0.063, 1468261197.191589
0.063, 1468261197.193115
0.065, 1468261197.194641
0.063, 1468261197.196411
0.061, 1468261197.197967
0.063, 1468261197.199493
0.068, 1468261197.201019
0.068, 1468261197.204467
0.073, 1468261197.208343
0.075, 1468261197.210876
0.056, 1468261197.213897
0.046, 1468261197.216522
0.075, 1468261197.218872
0.051, 1468261197.221954
0.078, 1468261197.224670
0.080, 1468261197.227752
0.070, 1468261197.229400
0.061, 1468261197.230957
0.068, 1468261197.232543
0.065, 1468261197.234069
0.061, 1468261197.235839
0.073, 1468261197.237396
0.063, 1468261197.238922
0.070, 1468261197.240447
0.065, 1468261197.242675
0.075, 1468261197.245788
0.068, 1468261197.248168
0.095, 1468261197.250457
0.051, 1468261197.253448
0.085, 1468261197.256011
0.075, 1468261197.258361
0.090, 1468261197.261871
0.078, 1468261197.265533
0.063, 1468261197.267272
0.063, 1468261197.268859
0.058, 1468261197.270416
0.070, 1468261197.271911
0.068, 1468261197.273437
0.065, 1468261197.275207
0.068, 1468261197.276794
0.070, 1468261197.278350
0.065, 1468261197.279876
