volt, time
0.048, 1468263240.843963
0.083, 1468263240.846679
0.048, 1468263240.849822
0.048, 1468263240.852935
0.073, 1468263240.855651
0.063, 1468263240.857360
0.065, 1468263240.858947
0.063, 1468263240.860504
0.068, 1468263240.862030
0.063, 1468263240.863555
0.070, 1468263240.865295
0.063, 1468263240.866882
0.063, 1468263240.868408
0.065, 1468263240.869934
0.070, 1468263240.873199
0.056, 1468263240.875854
0.056, 1468263240.878234
0.075, 1468263240.881195
0.048, 1468263240.883636
0.048, 1468263240.886230
0.068, 1468263240.889190
0.073, 1468263240.892120
0.078, 1468263240.895263
0.068, 1468263240.896911
0.068, 1468263240.898468
0.073, 1468263240.900024
0.065, 1468263240.901550
0.065, 1468263240.903076
0.068, 1468263240.904602
0.063, 1468263240.906372
0.068, 1468263240.907928
0.061, 1468263240.909454
0.068, 1468263240.911499
0.041, 1468263240.916656
0.048, 1468263240.919067
0.075, 1468263240.922180
0.051, 1468263240.924530
0.080, 1468263240.927185
0.073, 1468263240.930236
0.070, 1468263240.933135
0.075, 1468263240.936279
0.061, 1468263240.937927
0.068, 1468263240.939514
0.063, 1468263240.941070
0.061, 1468263240.942596
0.061, 1468263240.944091
0.063, 1468263240.945861
0.068, 1468263240.947418
0.063, 1468263240.948944
0.065, 1468263240.951660
0.068, 1468263240.954559
0.078, 1468263240.957122
0.041, 1468263240.959411
0.073, 1468263240.962371
0.085, 1468263240.964752
0.070, 1468263240.967315
0.056, 1468263240.970886
0.068, 1468263240.974273
0.061, 1468263240.976226
0.070, 1468263240.977844
0.065, 1468263240.979400
0.061, 1468263240.980926
0.063, 1468263240.982452
0.061, 1468263240.983978
0.068, 1468263240.985778
0.058, 1468263240.987335
0.068, 1468263240.988891
0.065, 1468263240.990417
0.056, 1468263240.993865
0.075, 1468263240.996490
0.073, 1468263240.998901
0.070, 1468263241.001708
0.053, 1468263241.004150
0.075, 1468263241.006866
0.048, 1468263241.010009
0.085, 1468263241.013854
0.070, 1468263241.015777
0.065, 1468263241.017425
0.061, 1468263241.018981
0.061, 1468263241.020538
0.065, 1468263241.022064
0.070, 1468263241.023590
0.068, 1468263241.025360
0.061, 1468263241.026947
0.061, 1468263241.028472
0.065, 1468263241.029998
0.058, 1468263241.033386
0.078, 1468263241.036224
0.080, 1468263241.040039
0.063, 1468263241.043121
0.056, 1468263241.045715
0.051, 1468263241.048065
0.083, 1468263241.051605
0.073, 1468263241.055236
0.068, 1468263241.056945
0.068, 1468263241.058563
0.068, 1468263241.060119
0.061, 1468263241.061645
0.065, 1468263241.063171
0.068, 1468263241.064697
0.070, 1468263241.069122
0.065, 1468263241.070861
0.068, 1468263241.074371
0.068, 1468263241.076965
0.058, 1468263241.079345
0.068, 1468263241.082366
0.083, 1468263241.084716
0.080, 1468263241.087249
0.058, 1468263241.090820
0.073, 1468263241.094360
0.070, 1468263241.096282
0.063, 1468263241.097900
0.070, 1468263241.099426
0.063, 1468263241.100952
0.061, 1468263241.102508
0.070, 1468263241.104003
0.063, 1468263241.105743
0.061, 1468263241.107299
0.070, 1468263241.108825
0.063, 1468263241.111724
0.046, 1468263241.114624
0.073, 1468263241.117156
0.078, 1468263241.119506
0.070, 1468263241.122467
0.087, 1468263241.125061
0.075, 1468263241.127502
0.087, 1468263241.131072
0.075, 1468263241.134490
0.063, 1468263241.136383
0.063, 1468263241.138031
0.065, 1468263241.139587
0.058, 1468263241.141143
0.065, 1468263241.142639
0.061, 1468263241.144165
0.068, 1468263241.146362
0.068, 1468263241.147979
0.063, 1468263241.149566
0.068, 1468263241.153594
0.078, 1468263241.156311
0.065, 1468263241.158691
0.083, 1468263241.161682
0.065, 1468263241.166198
0.070, 1468263241.169250
0.070, 1468263241.172180
0.073, 1468263241.175354
0.070, 1468263241.177032
0.070, 1468263241.178588
0.073, 1468263241.180145
0.073, 1468263241.181671
0.068, 1468263241.183166
0.058, 1468263241.184692
0.070, 1468263241.186492
0.070, 1468263241.188049
0.065, 1468263241.189575
0.070, 1468263241.191619
0.075, 1468263241.194641
0.048, 1468263241.197204
0.087, 1468263241.199554
0.068, 1468263241.202484
0.080, 1468263241.205078
0.078, 1468263241.207427
0.090, 1468263241.211029
0.075, 1468263241.214416
0.068, 1468263241.216308
0.070, 1468263241.217926
0.070, 1468263241.219512
0.068, 1468263241.221038
0.065, 1468263241.222534
0.061, 1468263241.224060
0.065, 1468263241.225952
0.068, 1468263241.227569
0.065, 1468263241.229156
0.065, 1468263241.233093
0.080, 1468263241.235656
0.053, 1468263241.238098
0.061, 1468263241.240997
0.043, 1468263241.242858
0.085, 1468263241.245422
0.073, 1468263241.247772
0.078, 1468263241.251708
0.075, 1468263241.254699
0.063, 1468263241.256652
0.065, 1468263241.258239
0.061, 1468263241.259765
0.061, 1468263241.261291
0.063, 1468263241.262817
0.063, 1468263241.264373
0.068, 1468263241.266113
0.061, 1468263241.267669
0.061, 1468263241.269226
0.068, 1468263241.273223
0.075, 1468263241.276062
0.078, 1468263241.278442
0.061, 1468263241.281250
0.053, 1468263241.283660
0.083, 1468263241.286254
0.075, 1468263241.290832
0.068, 1468263241.293823
0.068, 1468263241.296752
0.063, 1468263241.298400
0.068, 1468263241.299987
0.073, 1468263241.301513
0.063, 1468263241.303039
0.070, 1468263241.304565
0.063, 1468263241.306304
0.068, 1468263241.307861
0.065, 1468263241.309387
0.065, 1468263241.313018
0.046, 1468263241.315643
0.048, 1468263241.318054
0.051, 1468263241.319824
0.080, 1468263241.322814
0.087, 1468263241.325378
0.078, 1468263241.327728
0.061, 1468263241.331329
0.078, 1468263241.334747
0.068, 1468263241.336700
0.063, 1468263241.338287
0.070, 1468263241.339843
0.070, 1468263241.341369
0.058, 1468263241.342895
0.065, 1468263241.344421
0.061, 1468263241.346160
0.063, 1468263241.347747
0.068, 1468263241.349273
0.068, 1468263241.351776
0.075, 1468263241.354736
0.053, 1468263241.357269
0.083, 1468263241.359588
0.073, 1468263241.362579
0.087, 1468263241.365142
0.075, 1468263241.367492
0.058, 1468263241.371002
0.068, 1468263241.374694
0.065, 1468263241.376678
0.058, 1468263241.378295
0.065, 1468263241.379852
0.068, 1468263241.381378
0.063, 1468263241.382904
0.065, 1468263241.384399
0.063, 1468263241.386169
0.068, 1468263241.387725
0.065, 1468263241.389251
0.065, 1468263241.391845
0.043, 1468263241.396087
0.080, 1468263241.399566
0.070, 1468263241.401977
0.048, 1468263241.404296
0.058, 1468263241.407531
0.085, 1468263241.409881
0.075, 1468263241.412200
0.063, 1468263241.417999
0.070, 1468263241.420867
0.061, 1468263241.422546
0.058, 1468263241.424102
0.063, 1468263241.425903
0.068, 1468263241.427490
0.063, 1468263241.429016
0.070, 1468263241.431915
0.048, 1468263241.435516
0.048, 1468263241.437347
0.078, 1468263241.439666
0.070, 1468263241.442657
0.075, 1468263241.445190
0.073, 1468263241.447509
0.080, 1468263241.451385
0.070, 1468263241.454254
0.075, 1468263241.457305
0.058, 1468263241.458953
0.061, 1468263241.460510
0.068, 1468263241.462066
0.070, 1468263241.463592
0.070, 1468263241.465362
0.073, 1468263241.466949
0.065, 1468263241.468475
0.065, 1468263241.470001
0.061, 1468263241.473815
0.073, 1468263241.476379
0.056, 1468263241.478759
0.080, 1468263241.482208
0.058, 1468263241.484619
0.083, 1468263241.487213
0.058, 1468263241.490753
0.078, 1468263241.494140
0.073, 1468263241.496063
0.068, 1468263241.497680
0.068, 1468263241.499237
0.061, 1468263241.500762
0.068, 1468263241.502288
0.061, 1468263241.503814
0.068, 1468263241.505554
0.065, 1468263241.507110
0.061, 1468263241.508636
0.065, 1468263241.510162
0.063, 1468263241.513671
0.070, 1468263241.516265
0.075, 1468263241.518646
0.075, 1468263241.521484
0.053, 1468263241.523864
0.073, 1468263241.526458
0.061, 1468263241.529449
0.070, 1468263241.532348
0.085, 1468263241.535491
0.061, 1468263241.537139
0.058, 1468263241.540222
0.063, 1468263241.541870
0.063, 1468263241.543426
0.065, 1468263241.545196
0.065, 1468263241.546783
0.070, 1468263241.548339
0.065, 1468263241.549865
0.061, 1468263241.553894
0.075, 1468263241.556518
0.051, 1468263241.558868
0.058, 1468263241.561828
0.065, 1468263241.564086
0.073, 1468263241.566833
0.058, 1468263241.569641
0.075, 1468263241.572570
0.073, 1468263241.575653
0.065, 1468263241.577331
0.063, 1468263241.578887
0.061, 1468263241.580413
0.065, 1468263241.581939
0.075, 1468263241.583465
0.070, 1468263241.585205
0.068, 1468263241.586791
0.065, 1468263241.588348
0.070, 1468263241.589874
0.061, 1468263241.593841
0.075, 1468263241.596374
0.051, 1468263241.598754
0.078, 1468263241.601745
0.053, 1468263241.604125
0.080, 1468263241.606719
0.070, 1468263241.609802
0.068, 1468263241.612487
0.073, 1468263241.615600
0.063, 1468263241.617248
0.070, 1468263241.618804
0.065, 1468263241.620361
0.070, 1468263241.621887
0.070, 1468263241.623443
0.061, 1468263241.625183
0.065, 1468263241.626770
0.061, 1468263241.628295
0.061, 1468263241.629821
0.063, 1468263241.633911
0.075, 1468263241.636505
0.065, 1468263241.638885
0.083, 1468263241.641845
0.063, 1468263241.644226
0.053, 1468263241.646789
0.075, 1468263241.649841
0.073, 1468263241.652526
0.075, 1468263241.655609
0.068, 1468263241.657287
0.065, 1468263241.658843
0.070, 1468263241.660400
0.065, 1468263241.661926
0.063, 1468263241.665191
0.061, 1468263241.666839
0.070, 1468263241.668457
0.058, 1468263241.669982
0.070, 1468263241.673858
0.068, 1468263241.676422
0.053, 1468263241.678802
0.083, 1468263241.681762
0.056, 1468263241.684173
0.056, 1468263241.686737
0.061, 1468263241.689819
0.068, 1468263241.692535
0.078, 1468263241.695617
0.073, 1468263241.697296
0.070, 1468263241.698883
0.061, 1468263241.700408
0.070, 1468263241.701965
0.061, 1468263241.703491
0.063, 1468263241.705261
0.063, 1468263241.706817
0.065, 1468263241.708374
0.068, 1468263241.709869
0.070, 1468263241.713714
0.068, 1468263241.716308
0.051, 1468263241.718658
0.053, 1468263241.721618
0.056, 1468263241.723846
0.080, 1468263241.726470
0.058, 1468263241.729461
0.075, 1468263241.732391
0.078, 1468263241.735565
0.061, 1468263241.737243
0.065, 1468263241.738830
0.065, 1468263241.740356
0.065, 1468263241.741882
0.068, 1468263241.743408
0.061, 1468263241.745178
0.068, 1468263241.746765
0.063, 1468263241.748321
0.070, 1468263241.749816
0.068, 1468263241.753814
0.075, 1468263241.756408
0.058, 1468263241.758789
0.063, 1468263241.761749
0.058, 1468263241.764099
0.080, 1468263241.766693
0.056, 1468263241.769775
0.048, 1468263241.772888
0.073, 1468263241.775543
0.070, 1468263241.777343
0.070, 1468263241.778961
0.068, 1468263241.780517
0.068, 1468263241.782043
0.070, 1468263241.783569
0.061, 1468263241.785339
0.063, 1468263241.786926
0.058, 1468263241.789855
0.068, 1468263241.793212
0.087, 1468263241.795867
0.075, 1468263241.798248
0.065, 1468263241.801208
0.058, 1468263241.803649
0.051, 1468263241.805755
0.048, 1468263241.808013
0.085, 1468263241.811981
0.068, 1468263241.815216
0.061, 1468263241.816925
0.068, 1468263241.818511
0.068, 1468263241.820037
0.068, 1468263241.821594
0.063, 1468263241.823089
0.058, 1468263241.824615
0.065, 1468263241.826385
0.058, 1468263241.827941
0.068, 1468263241.829467
0.065, 1468263241.833221
0.083, 1468263241.835937
0.048, 1468263241.838470
0.043, 1468263241.841461
0.053, 1468263241.843841
0.078, 1468263241.846435
0.063, 1468263241.849548
0.075, 1468263241.852264
0.068, 1468263241.855346
0.065, 1468263241.856994
0.061, 1468263241.858581
0.058, 1468263241.860107
0.061, 1468263241.861633
0.061, 1468263241.863189
0.070, 1468263241.864685
0.070, 1468263241.866485
0.065, 1468263241.868041
0.063, 1468263241.869567
0.058, 1468263241.871765
0.070, 1468263241.874694
0.075, 1468263241.877319
0.056, 1468263241.879669
0.073, 1468263241.882659
0.080, 1468263241.885253
0.056, 1468263241.887573
0.058, 1468263241.891143
0.070, 1468263241.894500
0.073, 1468263241.896423
0.065, 1468263241.898071
0.068, 1468263241.899627
0.061, 1468263241.901153
0.061, 1468263241.902679
0.061, 1468263241.904205
0.065, 1468263241.905975
0.068, 1468263241.907562
0.068, 1468263241.909088
0.068, 1468263241.911743
0.070, 1468263241.916229
0.048, 1468263241.918640
0.083, 1468263241.920959
0.075, 1468263241.923980
0.046, 1468263241.926574
0.051, 1468263241.928924
0.056, 1468263241.932464
0.078, 1468263241.936035
0.063, 1468263241.937744
0.061, 1468263241.939331
0.065, 1468263241.940887
0.063, 1468263241.942413
0.065, 1468263241.943939
0.068, 1468263241.945709
0.070, 1468263241.947265
0.061, 1468263241.948822
0.068, 1468263241.950317
0.061, 1468263241.953765
0.073, 1468263241.956390
0.078, 1468263241.958709
0.061, 1468263241.961700
0.063, 1468263241.964019
0.068, 1468263241.966613
0.065, 1468263241.969696
0.075, 1468263241.972381
0.073, 1468263241.975494
0.065, 1468263241.977142
0.068, 1468263241.978759
0.070, 1468263241.980285
0.061, 1468263241.981811
0.061, 1468263241.983337
0.068, 1468263241.985107
0.065, 1468263241.986663
0.058, 1468263241.988220
0.065, 1468263241.989746
0.068, 1468263241.993682
0.075, 1468263241.996246
0.075, 1468263241.998626
0.046, 1468263242.001617
0.058, 1468263242.003875
0.075, 1468263242.006469
0.065, 1468263242.009490
0.065, 1468263242.012420
0.075, 1468263242.015563
0.068, 1468263242.017211
0.068, 1468263242.018768
0.061, 1468263242.020294
0.063, 1468263242.021820
0.068, 1468263242.023376
0.068, 1468263242.025146
0.065, 1468263242.026702
0.065, 1468263242.028259
0.068, 1468263242.029785
0.058, 1468263242.033721
0.073, 1468263242.036346
0.051, 1468263242.040191
0.043, 1468263242.043334
0.056, 1468263242.045898
0.080, 1468263242.048309
0.097, 1468263242.051391
0.051, 1468263242.054504
0.070, 1468263242.057220
0.068, 1468263242.058837
0.061, 1468263242.060424
0.063, 1468263242.061950
0.063, 1468263242.063476
0.058, 1468263242.065246
0.061, 1468263242.069335
0.058, 1468263242.071594
0.051, 1468263242.074615
0.080, 1468263242.077209
0.058, 1468263242.079467
0.046, 1468263242.082427
0.083, 1468263242.084777
0.080, 1468263242.087371
0.056, 1468263242.090911
0.068, 1468263242.094268
0.068, 1468263242.096221
0.061, 1468263242.097839
0.063, 1468263242.099395
0.063, 1468263242.100921
0.063, 1468263242.102447
0.063, 1468263242.103973
0.063, 1468263242.105743
0.065, 1468263242.107299
0.070, 1468263242.108825
0.068, 1468263242.110351
0.070, 1468263242.113800
0.046, 1468263242.116485
0.070, 1468263242.118743
0.053, 1468263242.121673
0.073, 1468263242.124084
0.046, 1468263242.126678
0.058, 1468263242.128509
0.075, 1468263242.132446
0.070, 1468263242.135650
0.070, 1468263242.137390
0.070, 1468263242.138977
0.063, 1468263242.140533
0.068, 1468263242.142059
0.065, 1468263242.143585
0.065, 1468263242.145507
0.070, 1468263242.147125
0.068, 1468263242.148681
0.065, 1468263242.150238
0.063, 1468263242.153717
0.058, 1468263242.156311
0.070, 1468263242.158691
0.058, 1468263242.161682
0.061, 1468263242.165588
0.046, 1468263242.167999
0.078, 1468263242.172149
0.075, 1468263242.175231
0.065, 1468263242.176910
0.061, 1468263242.178497
0.063, 1468263242.180053
0.073, 1468263242.181579
0.063, 1468263242.183074
0.061, 1468263242.184600
0.063, 1468263242.186370
0.061, 1468263242.187927
0.065, 1468263242.189483
0.058, 1468263242.193328
0.073, 1468263242.196105
0.070, 1468263242.198394
0.061, 1468263242.201354
0.053, 1468263242.203186
0.073, 1468263242.206329
0.046, 1468263242.208099
0.041, 1468263242.212036
0.075, 1468263242.215393
0.068, 1468263242.217102
0.073, 1468263242.218688
0.063, 1468263242.220245
0.065, 1468263242.221771
0.063, 1468263242.223297
0.065, 1468263242.225067
0.070, 1468263242.226623
0.065, 1468263242.228179
0.070, 1468263242.229675
0.073, 1468263242.233337
0.078, 1468263242.236083
0.075, 1468263242.238433
0.073, 1468263242.241546
0.058, 1468263242.243835
0.073, 1468263242.246551
0.063, 1468263242.249664
0.080, 1468263242.252349
0.078, 1468263242.255462
0.063, 1468263242.257141
0.065, 1468263242.258728
0.070, 1468263242.260253
0.061, 1468263242.261779
0.063, 1468263242.263275
0.063, 1468263242.265045
0.061, 1468263242.266632
0.058, 1468263242.268157
0.065, 1468263242.269683
0.068, 1468263242.273681
0.078, 1468263242.276275
0.075, 1468263242.278625
0.061, 1468263242.281616
0.065, 1468263242.283874
0.078, 1468263242.286590
0.065, 1468263242.291442
0.073, 1468263242.295135
0.063, 1468263242.296844
0.070, 1468263242.298461
0.065, 1468263242.299987
0.068, 1468263242.301544
0.058, 1468263242.303100
0.070, 1468263242.304595
0.058, 1468263242.306365
0.061, 1468263242.307922
0.065, 1468263242.309448
0.063, 1468263242.311798
0.075, 1468263242.314666
0.083, 1468263242.317260
0.056, 1468263242.319549
0.080, 1468263242.322540
0.058, 1468263242.325134
0.080, 1468263242.327545
0.083, 1468263242.331451
0.070, 1468263242.334411
0.063, 1468263242.336334
0.063, 1468263242.337921
0.073, 1468263242.339538
0.068, 1468263242.341094
0.063, 1468263242.342620
0.068, 1468263242.344146
0.058, 1468263242.345916
0.073, 1468263242.347473
0.070, 1468263242.349029
0.065, 1468263242.350524
0.070, 1468263242.353912
0.073, 1468263242.356567
0.056, 1468263242.358917
0.053, 1468263242.361907
0.078, 1468263242.364257
0.065, 1468263242.366790
0.087, 1468263242.370208
0.085, 1468263242.374053
0.065, 1468263242.376007
0.068, 1468263242.377655
0.068, 1468263242.379211
0.070, 1468263242.380767
0.068, 1468263242.382263
0.063, 1468263242.383819
0.061, 1468263242.385528
0.058, 1468263242.387084
0.068, 1468263242.388641
0.058, 1468263242.390167
0.065, 1468263242.393341
0.083, 1468263242.397125
0.041, 1468263242.400299
0.075, 1468263242.402648
0.056, 1468263242.405212
0.073, 1468263242.408203
0.085, 1468263242.410522
0.080, 1468263242.416381
0.070, 1468263242.419860
0.063, 1468263242.421569
0.070, 1468263242.423156
0.065, 1468263242.424713
0.065, 1468263242.426544
0.063, 1468263242.428131
0.068, 1468263242.429656
0.061, 1468263242.433074
0.051, 1468263242.435699
0.080, 1468263242.438110
0.073, 1468263242.441101
0.056, 1468263242.443511
0.048, 1468263242.445617
0.051, 1468263242.447906
0.078, 1468263242.451843
0.065, 1468263242.454681
0.070, 1468263242.457763
0.068, 1468263242.459442
0.065, 1468263242.460998
0.068, 1468263242.462554
0.068, 1468263242.464080
0.068, 1468263242.465850
0.068, 1468263242.467407
0.061, 1468263242.468933
0.061, 1468263242.470458
0.039, 1468263242.474151
0.078, 1468263242.476684
0.051, 1468263242.479034
0.073, 1468263242.482421
0.075, 1468263242.485046
0.068, 1468263242.487426
0.056, 1468263242.491333
0.068, 1468263242.494323
0.068, 1468263242.496215
0.061, 1468263242.497833
0.068, 1468263242.499389
0.063, 1468263242.500915
0.065, 1468263242.502441
0.065, 1468263242.503967
0.068, 1468263242.505737
0.068, 1468263242.507324
0.063, 1468263242.508850
0.061, 1468263242.510375
0.068, 1468263242.513854
0.073, 1468263242.516418
0.053, 1468263242.518798
0.063, 1468263242.521728
0.065, 1468263242.524108
0.080, 1468263242.526672
0.056, 1468263242.529815
0.078, 1468263242.533630
0.061, 1468263242.535583
0.063, 1468263242.537200
0.070, 1468263242.540222
0.058, 1468263242.541931
0.061, 1468263242.543518
0.068, 1468263242.545318
0.061, 1468263242.546905
0.070, 1468263242.548461
0.065, 1468263242.549987
0.063, 1468263242.553619
0.048, 1468263242.556213
0.070, 1468263242.558593
0.061, 1468263242.561401
0.056, 1468263242.563812
0.080, 1468263242.566711
0.058, 1468263242.569824
0.078, 1468263242.572540
0.065, 1468263242.575653
0.065, 1468263242.577301
0.061, 1468263242.578887
0.061, 1468263242.580413
0.065, 1468263242.581970
0.063, 1468263242.583465
0.070, 1468263242.585235
0.068, 1468263242.586822
0.061, 1468263242.588378
0.061, 1468263242.589904
0.068, 1468263242.593841
0.068, 1468263242.596435
0.078, 1468263242.598815
0.068, 1468263242.601776
0.058, 1468263242.604034
0.075, 1468263242.606689
0.061, 1468263242.609649
0.063, 1468263242.612579
0.083, 1468263242.615692
0.063, 1468263242.617370
0.058, 1468263242.618927
0.068, 1468263242.620483
0.070, 1468263242.622009
0.065, 1468263242.623535
0.065, 1468263242.625305
0.068, 1468263242.626861
0.065, 1468263242.628387
0.065, 1468263242.629913
0.065, 1468263242.633697
0.083, 1468263242.636260
0.053, 1468263242.638610
0.061, 1468263242.641571
0.063, 1468263242.643890
0.070, 1468263242.646667
0.083, 1468263242.649749
0.078, 1468263242.652862
0.063, 1468263242.658325
0.063, 1468263242.741760
0.061, 1468263242.745574
0.065, 1468263242.747406
0.041, 1468263242.752105
0.080, 1468263242.754486
0.056, 1468263242.756988
0.080, 1468263242.760040
0.053, 1468263242.762329
0.053, 1468263242.764648
0.085, 1468263242.768493
0.070, 1468263242.772308
0.046, 1468263242.776031
0.053, 1468263242.778411
0.051, 1468263242.780212
0.083, 1468263242.783172
0.078, 1468263242.785614
0.048, 1468263242.790191
0.080, 1468263242.793212
0.065, 1468263242.796356
0.068, 1468263242.798034
0.068, 1468263242.799591
0.070, 1468263242.801300
0.061, 1468263242.802856
0.063, 1468263242.804443
0.065, 1468263242.806182
0.061, 1468263242.807739
0.058, 1468263242.809265
0.063, 1468263242.810791
0.070, 1468263242.814697
0.046, 1468263242.817321
0.083, 1468263242.819580
0.070, 1468263242.822601
0.058, 1468263242.825164
0.051, 1468263242.827575
0.083, 1468263242.830993
0.080, 1468263242.834503
0.065, 1468263242.836425
0.058, 1468263242.838043
0.073, 1468263242.839599
0.065, 1468263242.841156
0.070, 1468263242.842681
0.063, 1468263242.844207
0.065, 1468263242.846130
0.073, 1468263242.847717
0.068, 1468263242.849304
0.068, 1468263242.850830
0.065, 1468263242.854309
0.075, 1468263242.856964
0.075, 1468263242.859252
0.053, 1468263242.862243
0.053, 1468263242.864501
0.043, 1468263242.867126
0.063, 1468263242.870361
0.075, 1468263242.873046
0.083, 1468263242.876159
0.063, 1468263242.877838
0.068, 1468263242.879394
0.065, 1468263242.880920
0.065, 1468263242.882476
0.070, 1468263242.884002
0.061, 1468263242.885772
0.061, 1468263242.887329
0.068, 1468263242.888854
0.065, 1468263242.890380
0.070, 1468263242.894287
0.070, 1468263242.896881
0.085, 1468263242.899200
0.080, 1468263242.902160
0.048, 1468263242.904571
0.048, 1468263242.907165
0.056, 1468263242.910186
0.053, 1468263242.914550
0.068, 1468263242.917327
0.068, 1468263242.918975
0.065, 1468263242.920562
0.061, 1468263242.922119
0.065, 1468263242.923614
0.061, 1468263242.925415
0.061, 1468263242.927001
0.065, 1468263242.928527
0.070, 1468263242.930084
0.068, 1468263242.934143
0.048, 1468263242.936798
0.073, 1468263242.939056
0.056, 1468263242.941986
0.051, 1468263242.944427
0.080, 1468263242.947235
0.058, 1468263242.950286
0.075, 1468263242.952972
0.068, 1468263242.956085
0.061, 1468263242.957733
0.063, 1468263242.959289
0.061, 1468263242.960845
0.068, 1468263242.962371
0.068, 1468263242.963897
0.068, 1468263242.965637
0.068, 1468263242.967193
0.063, 1468263242.968719
0.063, 1468263242.970245
0.068, 1468263242.972412
0.041, 1468263242.975555
0.075, 1468263242.977935
0.053, 1468263242.980194
0.053, 1468263242.983154
0.075, 1468263242.985687
0.083, 1468263242.988067
0.061, 1468263242.991424
0.070, 1468263242.995178
0.073, 1468263242.996887
0.061, 1468263242.998474
0.073, 1468263243.000030
0.070, 1468263243.001586
0.070, 1468263243.003082
0.061, 1468263243.004608
0.061, 1468263243.006408
0.065, 1468263243.007965
0.065, 1468263243.009521
0.070, 1468263243.012329
0.073, 1468263243.015472
0.051, 1468263243.017852
0.078, 1468263243.020202
0.070, 1468263243.023223
0.075, 1468263243.025756
0.087, 1468263243.028106
0.058, 1468263243.031616
0.078, 1468263243.035247
0.065, 1468263243.036956
0.063, 1468263243.040130
0.058, 1468263243.041778
0.065, 1468263243.043334
0.068, 1468263243.045135
0.068, 1468263243.046722
0.065, 1468263243.048370
0.068, 1468263243.049896
0.068, 1468263243.053833
0.083, 1468263243.056701
0.075, 1468263243.059082
0.083, 1468263243.062072
0.051, 1468263243.064331
0.048, 1468263243.067779
0.061, 1468263243.071868
0.068, 1468263243.077392
0.063, 1468263243.079132
0.068, 1468263243.080871
0.073, 1468263243.082458
0.068, 1468263243.083984
0.073, 1468263243.085754
0.065, 1468263243.087341
0.061, 1468263243.088867
0.065, 1468263243.090393
0.068, 1468263243.093811
0.083, 1468263243.096649
0.068, 1468263243.098937
0.080, 1468263243.101898
0.073, 1468263243.104309
0.070, 1468263243.106414
0.051, 1468263243.108703
0.085, 1468263243.112640
0.063, 1468263243.115875
0.061, 1468263243.117553
0.070, 1468263243.119140
0.061, 1468263243.120666
0.065, 1468263243.122222
0.065, 1468263243.123748
0.065, 1468263243.125518
0.070, 1468263243.127105
0.065, 1468263243.128631
0.068, 1468263243.130157
0.061, 1468263243.132385
0.078, 1468263243.135467
0.056, 1468263243.137878
0.053, 1468263243.140197
0.046, 1468263243.143127
0.090, 1468263243.146606
0.056, 1468263243.149688
0.075, 1468263243.152679
0.083, 1468263243.155792
0.063, 1468263243.157440
0.068, 1468263243.158996
0.070, 1468263243.160552
0.063, 1468263243.162078
0.068, 1468263243.165252
0.061, 1468263243.166900
0.070, 1468263243.168457
0.070, 1468263243.170013
0.065, 1468263243.172058
0.068, 1468263243.175384
0.075, 1468263243.177764
0.080, 1468263243.180084
0.051, 1468263243.183013
0.068, 1468263243.185546
0.043, 1468263243.187835
0.053, 1468263243.191406
0.068, 1468263243.194763
0.065, 1468263243.196746
0.063, 1468263243.198364
0.063, 1468263243.199890
0.058, 1468263243.201416
0.068, 1468263243.202941
0.063, 1468263243.204467
0.058, 1468263243.206237
0.061, 1468263243.207794
0.058, 1468263243.209320
0.070, 1468263243.210845
0.065, 1468263243.214294
0.068, 1468263243.216918
0.070, 1468263243.219329
0.075, 1468263243.222320
0.061, 1468263243.224578
0.075, 1468263243.227294
0.061, 1468263243.230133
0.070, 1468263243.233062
0.080, 1468263243.236175
0.056, 1468263243.237823
0.058, 1468263243.239379
0.070, 1468263243.240905
0.070, 1468263243.242431
0.070, 1468263243.243957
0.063, 1468263243.245727
0.073, 1468263243.247283
0.061, 1468263243.248809
0.068, 1468263243.250396
0.063, 1468263243.254241
0.075, 1468263243.256896
0.080, 1468263243.259246
0.053, 1468263243.262207
0.083, 1468263243.264465
0.075, 1468263243.267242
0.078, 1468263243.270324
0.068, 1468263243.272979
0.075, 1468263243.276092
0.063, 1468263243.277770
0.065, 1468263243.279327
0.063, 1468263243.280853
0.058, 1468263243.282409
0.068, 1468263243.283905
0.065, 1468263243.285644
0.065, 1468263243.287231
0.068, 1468263243.290374
0.068, 1468263243.294433
0.073, 1468263243.297088
0.063, 1468263243.299438
0.058, 1468263243.302490
0.080, 1468263243.305114
0.085, 1468263243.307464
0.056, 1468263243.310974
0.078, 1468263243.314361
0.065, 1468263243.316284
0.061, 1468263243.317871
0.065, 1468263243.319427
0.063, 1468263243.320953
0.065, 1468263243.322479
0.065, 1468263243.324005
0.056, 1468263243.325775
0.068, 1468263243.327331
0.065, 1468263243.328857
0.063, 1468263243.330383
0.075, 1468263243.333923
0.080, 1468263243.336730
0.070, 1468263243.338989
0.085, 1468263243.342071
0.058, 1468263243.344482
0.078, 1468263243.347076
0.080, 1468263243.350189
0.080, 1468263243.352905
0.078, 1468263243.355987
0.063, 1468263243.357666
0.065, 1468263243.359222
0.070, 1468263243.360778
0.068, 1468263243.362304
0.073, 1468263243.363800
0.065, 1468263243.365539
0.070, 1468263243.368072
0.058, 1468263243.369750
0.065, 1468263243.373748
0.053, 1468263243.376586
0.075, 1468263243.378814
0.053, 1468263243.381744
0.053, 1468263243.384155
