Original Header:


CSV Header:

The voltages are now in volts.
The time is in seconds, subtracting off the startTime.
0.065, 17.414520
0.070, 17.417603
0.051, 17.420532
0.083, 17.422882
0.056, 17.425415
0.070, 17.428436
0.083, 17.430786
0.061, 17.433106
0.075, 17.436768
0.078, 17.440369
0.070, 17.442108
0.058, 17.443695
0.070, 17.445496
0.065, 17.447052
0.063, 17.448578
0.061, 17.450104
0.068, 17.451630
0.061, 17.453156
0.070, 17.454895
0.058, 17.457672
0.048, 17.460602
0.075, 17.462952
0.046, 17.465515
0.075, 17.468567
0.083, 17.470917
0.075, 17.473206
0.065, 17.476898
0.078, 17.480408
0.065, 17.482117
0.068, 17.483704
0.068, 17.485504
0.061, 17.487091
0.063, 17.488648
0.061, 17.491943
0.063, 17.493591
0.061, 17.495392
0.061, 17.499390
0.075, 17.501984
0.073, 17.504334
0.075, 17.507568
0.063, 17.509949
0.048, 17.512177
0.063, 17.515412
0.073, 17.518341
0.075, 17.521210
0.068, 17.522888
0.070, 17.524445
0.058, 17.526306
0.063, 17.527863
0.061, 17.529389
0.068, 17.530914
0.065, 17.532440
0.068, 17.533966
0.065, 17.535736
0.063, 17.539856
0.053, 17.542206
0.085, 17.544556
0.051, 17.547852
0.092, 17.550263
0.083, 17.552551
0.061, 17.555878
0.073, 17.558594
0.075, 17.561493
0.061, 17.563141
0.068, 17.564972
0.070, 17.566528
0.070, 17.568146
0.065, 17.569702
0.068, 17.571259
0.061, 17.572754
0.068, 17.574280
0.070, 17.575989
0.075, 17.580017
0.078, 17.584412
0.056, 17.587036
0.080, 17.589417
0.051, 17.591187
0.043, 17.594147
0.070, 17.596649
0.048, 17.598969
0.053, 17.602539
0.075, 17.606415
0.061, 17.608124
0.070, 17.609711
0.070, 17.611267
0.065, 17.612793
0.068, 17.615967
0.063, 17.619446
0.070, 17.621826
0.080, 17.624207
0.051, 17.626221
0.053, 17.629242
0.080, 17.631622
0.080, 17.633942
0.083, 17.637604
0.068, 17.640930
0.080, 17.643707
0.068, 17.645630
0.065, 17.647247
0.065, 17.648773
0.068, 17.650330
0.065, 17.651856
0.061, 17.653381
0.058, 17.655152
0.068, 17.656738
0.070, 17.660217
0.075, 17.662537
0.080, 17.665100
0.070, 17.668091
0.053, 17.670593
0.073, 17.672882
0.053, 17.676056
0.073, 17.678955
0.075, 17.681854
0.070, 17.683472
0.070, 17.685303
0.070, 17.686890
0.065, 17.688446
0.068, 17.689972
0.063, 17.691498
0.063, 17.692993
0.063, 17.694519
0.061, 17.696350
0.070, 17.699890
0.068, 17.702210
0.056, 17.704559
0.061, 17.707825
0.085, 17.710663
0.075, 17.713043
0.083, 17.716858
0.075, 17.720245
0.058, 17.721954
0.065, 17.723541
0.058, 17.725311
0.070, 17.726898
0.070, 17.728455
0.063, 17.729981
0.065, 17.731537
0.061, 17.733032
0.063, 17.734558
0.065, 17.736359
0.061, 17.741150
0.083, 17.743591
0.056, 17.746185
0.073, 17.749176
0.070, 17.751557
0.048, 17.753876
0.048, 17.757202
0.075, 17.759888
0.080, 17.762756
0.063, 17.764435
0.070, 17.766266
0.070, 17.767853
0.065, 17.769379
0.061, 17.770966
0.068, 17.772522
0.065, 17.774017
0.068, 17.775787
0.063, 17.779266
0.087, 17.781708
0.073, 17.783478
0.053, 17.786072
0.075, 17.789093
0.053, 17.791382
0.053, 17.793701
0.092, 17.797913
0.068, 17.800934
0.068, 17.802612
0.065, 17.804199
0.061, 17.805969
0.063, 17.807556
0.073, 17.809113
0.065, 17.810608
0.065, 17.812134
0.073, 17.813660
0.073, 17.815399
0.063, 17.817780
0.063, 17.820679
0.075, 17.823029
0.053, 17.825562
0.085, 17.828552
0.085, 17.830902
0.061, 17.833222
0.061, 17.836548
0.043, 17.839630
0.070, 17.842041
0.061, 17.843720
0.058, 17.845520
0.068, 17.847077
0.070, 17.848633
0.063, 17.850159
0.063, 17.851685
0.061, 17.853211
0.061, 17.854981
0.063, 17.856568
0.078, 17.860230
0.080, 17.862610
0.085, 17.867829
0.053, 17.870270
0.080, 17.872711
0.051, 17.874481
0.070, 17.878845
0.080, 17.881653
0.073, 17.883301
0.065, 17.885162
0.061, 17.886749
0.068, 17.888306
0.065, 17.889862
0.065, 17.891388
0.068, 17.892883
0.070, 17.894409
0.068, 17.896149
0.058, 17.899506
0.075, 17.901917
0.053, 17.904297
0.063, 17.907501
0.056, 17.909912
0.078, 17.912293
0.051, 17.914063
0.073, 17.918366
0.075, 17.921204
0.065, 17.922852
0.058, 17.924469
0.065, 17.926300
0.070, 17.927857
0.061, 17.929382
0.063, 17.930908
0.068, 17.932434
0.070, 17.933960
0.068, 17.935730
0.065, 17.939362
0.080, 17.941925
0.087, 17.944336
0.058, 17.947540
0.075, 17.950012
0.048, 17.951782
0.046, 17.954071
0.043, 17.958252
0.065, 17.961243
0.063, 17.962921
0.073, 17.964508
0.065, 17.966339
0.068, 17.967896
0.065, 17.969483
0.068, 17.971008
0.068, 17.972534
0.065, 17.974121
0.070, 17.975891
0.065, 17.979340
0.080, 17.981812
0.075, 17.984192
0.083, 17.987549
0.048, 17.991028
0.073, 17.993500
0.053, 17.997040
0.073, 17.999756
0.075, 18.002625
0.061, 18.004273
0.061, 18.006104
0.068, 18.007691
0.070, 18.009247
0.061, 18.010773
0.061, 18.012299
0.070, 18.013825
0.063, 18.015564
0.065, 18.019135
0.075, 18.021576
0.080, 18.023865
0.080, 18.027069
0.053, 18.029511
0.080, 18.031860
0.053, 18.033631
0.073, 18.037811
0.075, 18.040802
0.063, 18.042450
0.065, 18.044006
0.061, 18.045777
0.065, 18.047363
0.061, 18.048889
0.061, 18.050446
0.061, 18.051972
0.063, 18.053497
0.065, 18.055237
0.058, 18.059143
0.080, 18.061585
0.083, 18.063873
0.048, 18.066010
0.048, 18.068909
0.068, 18.071259
0.056, 18.073609
0.063, 18.077881
0.073, 18.080872
0.070, 18.082550
0.058, 18.084137
0.070, 18.085968
0.073, 18.087555
0.068, 18.089081
0.070, 18.090607
0.068, 18.092102
0.065, 18.093628
0.063, 18.095429
0.068, 18.097778
0.078, 18.100647
0.046, 18.102936
0.078, 18.105438
0.087, 18.108460
0.078, 18.110779
0.087, 18.113129
0.061, 18.118866
0.073, 18.121948
0.063, 18.123657
0.063, 18.125488
0.068, 18.127075
0.065, 18.128632
0.061, 18.130158
0.068, 18.131714
0.070, 18.133240
0.063, 18.134979
0.065, 18.136566
0.073, 18.140137
0.051, 18.142517
0.063, 18.145111
0.070, 18.148071
0.080, 18.150421
0.090, 18.152771
0.075, 18.156159
0.046, 18.159271
0.073, 18.161713
0.061, 18.163361
0.065, 18.165161
0.070, 18.166779
0.063, 18.168335
0.070, 18.169861
0.068, 18.171387
0.065, 18.172913
0.061, 18.174408
0.065, 18.176178
0.078, 18.180359
0.090, 18.182678
0.087, 18.185242
0.048, 18.188263
0.053, 18.190613
0.078, 18.192902
0.090, 18.196594
0.070, 18.200195
0.075, 18.201904
0.068, 18.203491
0.068, 18.205292
0.063, 18.206879
0.065, 18.208405
0.065, 18.209931
0.068, 18.211487
0.068, 18.213013
0.068, 18.214508
0.068, 18.217804
0.058, 18.221314
0.075, 18.223694
0.053, 18.225769
0.083, 18.228729
0.048, 18.231079
0.061, 18.233368
0.058, 18.237579
0.070, 18.242005
0.061, 18.243683
0.065, 18.245545
0.061, 18.247131
0.065, 18.248718
0.073, 18.250244
0.068, 18.251770
0.065, 18.253266
0.061, 18.255036
0.070, 18.256592
0.070, 18.260101
0.068, 18.262482
0.073, 18.265045
0.075, 18.268036
0.056, 18.270477
0.073, 18.272675
0.078, 18.275940
0.068, 18.278870
0.080, 18.281799
0.068, 18.283447
0.063, 18.285278
0.058, 18.286865
0.061, 18.288422
0.065, 18.289948
0.065, 18.291474
0.070, 18.292999
0.068, 18.294495
0.065, 18.300812
0.073, 18.303253
0.075, 18.305847
0.073, 18.308838
0.061, 18.311096
0.078, 18.313477
0.058, 18.319794
0.065, 18.325775
0.058, 18.328278
0.061, 18.330658
0.070, 18.333038
0.061, 18.335602
0.061, 18.339813
0.073, 18.342194
0.048, 18.344452
0.056, 18.347839
0.085, 18.350189
0.078, 18.352509
0.075, 18.355866
0.078, 18.358521
0.073, 18.361420
0.061, 18.363068
0.065, 18.366364
0.068, 18.368042
0.070, 18.369599
0.065, 18.371155
0.065, 18.372650
0.058, 18.374176
0.061, 18.376129
0.068, 18.379913
0.080, 18.382294
0.051, 18.384888
0.053, 18.387909
0.063, 18.390198
0.080, 18.392578
0.041, 18.395905
0.075, 18.399017
0.063, 18.401459
0.061, 18.403107
0.061, 18.404907
0.058, 18.406525
0.058, 18.408051
0.070, 18.409577
0.058, 18.411102
0.061, 18.412628
0.073, 18.414154
0.070, 18.415924
0.058, 18.419220
0.051, 18.421662
0.051, 18.423432
0.073, 18.425934
0.080, 18.428864
0.075, 18.431214
0.070, 18.433502
0.085, 18.437439
0.075, 18.440827
0.065, 18.442536
0.073, 18.444092
0.063, 18.445892
0.063, 18.447479
0.061, 18.449005
0.068, 18.450531
0.063, 18.452057
0.070, 18.453583
0.065, 18.455322
0.061, 18.457825
0.048, 18.460724
0.073, 18.463104
0.048, 18.465698
0.075, 18.469269
0.056, 18.471069
0.048, 18.473389
0.051, 18.477661
0.070, 18.480683
0.068, 18.482361
0.061, 18.483948
0.061, 18.485718
0.061, 18.487305
0.068, 18.488831
0.061, 18.491760
0.061, 18.493378
0.061, 18.495209
0.063, 18.499268
0.095, 18.501709
0.048, 18.503479
0.075, 18.506043
0.065, 18.509064
0.046, 18.511322
0.056, 18.513611
0.053, 18.517243
0.075, 18.520752
0.063, 18.522461
0.065, 18.524048
0.070, 18.525849
0.061, 18.527435
0.065, 18.528961
0.070, 18.530518
0.070, 18.532013
0.065, 18.533539
0.061, 18.535248
0.061, 18.537750
0.070, 18.540680
0.056, 18.542999
0.083, 18.545563
0.075, 18.548554
0.090, 18.550903
0.073, 18.553223
0.051, 18.556885
0.078, 18.560394
0.070, 18.562103
0.068, 18.563721
0.068, 18.565552
0.068, 18.567108
0.068, 18.568665
0.058, 18.570191
0.070, 18.571716
0.070, 18.573212
0.068, 18.574982
0.068, 18.577820
0.046, 18.581604
0.056, 18.585571
0.085, 18.587952
0.085, 18.590271
0.078, 18.593262
0.061, 18.595856
0.078, 18.598267
0.078, 18.601349
0.075, 18.604004
0.075, 18.607483
0.065, 18.609162
0.070, 18.610718
0.073, 18.612274
0.068, 18.613800
0.061, 18.619263
0.083, 18.621735
0.087, 18.624115
0.051, 18.627228
0.048, 18.629669
0.048, 18.631439
0.070, 18.633759
0.061, 18.637482
0.070, 18.640747
0.075, 18.643524
0.070, 18.645416
0.065, 18.647034
0.068, 18.648560
0.068, 18.650116
0.070, 18.651642
0.068, 18.653137
0.065, 18.654877
0.070, 18.656494
0.070, 18.659943
0.075, 18.662323
0.080, 18.664551
0.063, 18.667908
0.061, 18.670349
0.070, 18.672547
0.053, 18.675781
0.063, 18.678772
0.080, 18.681641
0.063, 18.683289
0.063, 18.685089
0.058, 18.686676
0.063, 18.688233
0.065, 18.689758
0.065, 18.691315
0.063, 18.692810
0.063, 18.694336
0.068, 18.696076
0.065, 18.699402
0.078, 18.701874
0.056, 18.703735
0.051, 18.706238
0.046, 18.710175
0.083, 18.712616
0.051, 18.714417
0.075, 18.718689
0.078, 18.721497
0.061, 18.723145
0.068, 18.724976
0.068, 18.726563
0.065, 18.728119
0.065, 18.729645
0.063, 18.731171
0.070, 18.732666
0.061, 18.734192
0.063, 18.735962
0.058, 18.740936
0.073, 18.743378
0.080, 18.746033
0.058, 18.749054
0.078, 18.751373
0.080, 18.753723
0.068, 18.757538
0.073, 18.760986
0.068, 18.762665
0.075, 18.764252
0.065, 18.766052
0.068, 18.767609
0.063, 18.769135
0.061, 18.770691
0.065, 18.772217
0.068, 18.773743
0.065, 18.775604
0.061, 18.777954
0.051, 18.780945
0.053, 18.783936
0.046, 18.786041
0.048, 18.788971
0.056, 18.791351
0.048, 18.793610
0.078, 18.797791
0.070, 18.800842
0.065, 18.802490
0.070, 18.804077
0.068, 18.805847
0.065, 18.807434
0.065, 18.808960
0.063, 18.810486
0.063, 18.811981
0.061, 18.813507
0.061, 18.815277
0.061, 18.819245
0.046, 18.821686
0.051, 18.823486
0.058, 18.827240
0.078, 18.829712
0.073, 18.832031
0.058, 18.835175
0.073, 18.838104
0.075, 18.841004
0.070, 18.842652
0.061, 18.844208
0.063, 18.845978
0.068, 18.847534
0.063, 18.849060
0.068, 18.850586
0.063, 18.852112
0.065, 18.853607
0.058, 18.855316
0.061, 18.856903
0.048, 18.860413
0.087, 18.862793
0.043, 18.868164
0.087, 18.870545
0.048, 18.872833
0.058, 18.876221
0.051, 18.879334
0.070, 18.881806
0.065, 18.883454
0.063, 18.885254
0.073, 18.886871
0.063, 18.888519
0.056, 18.890106
0.061, 18.891663
0.065, 18.893189
0.065, 18.894928
0.063, 18.897675
0.083, 18.900574
0.046, 18.902893
0.056, 18.905365
0.070, 18.908356
0.080, 18.910736
0.085, 18.913025
0.056, 18.916687
0.075, 18.920197
0.063, 18.921936
0.061, 18.923523
0.070, 18.925324
0.073, 18.926911
0.065, 18.928467
0.068, 18.929993
0.063, 18.931519
0.068, 18.933014
0.065, 18.934540
0.058, 18.936340
0.058, 18.939819
0.068, 18.942230
0.080, 18.944428
0.075, 18.947815
0.051, 18.950287
0.080, 18.952606
0.056, 18.954346
0.065, 18.958801
0.073, 18.961670
0.065, 18.963318
0.068, 18.965149
0.065, 18.966766
0.061, 18.968292
0.073, 18.969849
0.070, 18.971344
0.063, 18.972870
0.065, 18.974396
0.061, 18.976135
0.065, 18.979462
0.073, 18.981873
0.083, 18.984345
0.063, 18.987579
0.075, 18.991486
0.048, 18.993836
0.058, 18.998047
0.070, 19.001038
0.061, 19.002777
0.070, 19.004364
0.070, 19.006165
0.068, 19.007721
0.065, 19.009247
0.070, 19.010803
0.061, 19.012299
0.063, 19.013825
0.070, 19.015595
0.063, 19.017883
0.048, 19.021393
0.056, 19.023193
0.043, 19.025757
0.053, 19.028748
0.056, 19.031067
0.083, 19.033386
0.063, 19.036713
0.083, 19.040558
0.068, 19.042267
0.063, 19.043854
0.068, 19.045654
0.061, 19.047241
0.065, 19.048798
0.058, 19.050324
0.063, 19.051850
0.058, 19.053375
0.065, 19.055145
0.068, 19.057678
0.048, 19.060578
0.075, 19.062866
0.058, 19.065399
0.085, 19.068421
0.061, 19.070770
0.073, 19.073090
0.053, 19.076447
0.078, 19.079132
0.080, 19.082031
0.063, 19.083679
0.068, 19.085571
0.068, 19.087128
0.065, 19.088684
0.058, 19.090180
0.061, 19.091736
0.068, 19.093231
0.070, 19.095001
0.065, 19.096558
0.068, 19.100006
0.048, 19.102387
0.051, 19.104981
0.063, 19.108002
0.080, 19.110352
0.087, 19.112671
0.068, 19.118286
0.070, 19.121369
0.068, 19.123047
0.068, 19.124848
0.061, 19.126434
0.068, 19.128021
0.063, 19.129547
0.068, 19.131073
0.058, 19.132599
0.073, 19.134125
0.065, 19.135864
0.068, 19.139252
0.087, 19.141846
0.075, 19.144104
0.085, 19.147431
0.061, 19.149689
0.080, 19.152039
0.058, 19.155457
0.070, 19.159332
0.063, 19.161072
0.070, 19.162659
0.070, 19.164215
0.070, 19.165985
0.065, 19.167542
0.070, 19.169098
0.065, 19.170624
0.068, 19.172150
0.068, 19.173645
0.065, 19.175385
0.065, 19.179291
0.080, 19.181824
0.073, 19.184052
0.075, 19.187439
0.058, 19.189850
0.075, 19.192017
0.053, 19.195404
0.075, 19.198120
0.065, 19.201019
0.063, 19.202667
0.063, 19.204193
0.063, 19.205994
0.058, 19.207550
0.065, 19.209107
0.068, 19.210632
0.065, 19.212128
0.063, 19.213654
0.063, 19.215424
0.068, 19.217682
0.041, 19.220581
0.078, 19.222870
0.053, 19.225403
0.075, 19.228424
0.080, 19.230774
0.080, 19.233063
0.063, 19.236817
0.073, 19.241547
0.073, 19.243317
0.058, 19.245239
0.063, 19.246826
0.065, 19.248383
0.073, 19.249909
0.061, 19.251434
0.061, 19.252960
0.058, 19.254486
0.061, 19.256317
0.070, 19.260285
0.046, 19.262604
0.087, 19.265198
0.075, 19.268219
0.078, 19.270569
0.075, 19.272888
0.058, 19.276581
0.073, 19.280121
0.068, 19.281830
0.061, 19.283417
0.063, 19.285217
0.063, 19.286865
0.063, 19.288422
0.061, 19.289948
0.065, 19.291474
0.058, 19.292999
0.068, 19.294495
0.075, 19.301270
0.073, 19.303894
0.070, 19.306458
0.070, 19.309509
0.063, 19.311981
0.070, 19.314331
0.061, 19.317658
0.073, 19.320801
0.070, 19.323303
0.070, 19.325195
0.063, 19.326874
0.065, 19.328430
0.068, 19.329956
0.061, 19.331482
0.068, 19.332977
0.068, 19.334503
0.065, 19.336334
0.058, 19.339813
0.083, 19.342194
0.078, 19.344544
0.078, 19.347809
0.056, 19.350098
0.070, 19.352417
0.068, 19.355683
0.063, 19.358643
0.073, 19.361511
0.070, 19.363159
0.063, 19.366577
0.068, 19.368225
0.070, 19.369812
0.070, 19.371369
0.063, 19.372894
0.063, 19.374390
0.065, 19.377564
0.073, 19.380554
0.075, 19.382904
0.058, 19.385437
0.085, 19.388550
0.073, 19.390900
0.053, 19.393219
0.092, 19.397064
0.083, 19.400421
0.061, 19.402130
0.070, 19.403748
0.063, 19.405548
0.058, 19.407135
0.070, 19.408692
0.061, 19.410248
0.068, 19.411743
0.061, 19.413269
0.070, 19.415039
0.065, 19.417816
0.075, 19.420685
0.041, 19.422943
0.090, 19.425476
0.073, 19.428436
0.083, 19.430756
0.080, 19.433075
0.092, 19.436768
0.078, 19.440338
0.070, 19.442078
0.068, 19.443665
0.068, 19.445496
0.068, 19.447083
0.073, 19.448639
0.068, 19.450195
0.061, 19.451721
0.065, 19.453247
0.061, 19.454987
0.063, 19.457672
0.041, 19.460571
0.075, 19.462952
0.063, 19.465485
0.058, 19.468506
0.061, 19.470825
0.085, 19.473175
0.073, 19.476532
0.073, 19.480377
0.070, 19.482086
0.073, 19.483673
0.063, 19.485504
0.063, 19.487091
0.058, 19.488709
0.058, 19.491760
0.070, 19.493347
0.063, 19.495178
0.058, 19.499085
0.053, 19.501495
0.048, 19.503388
0.056, 19.505890
0.073, 19.509491
0.046, 19.511261
0.070, 19.513580
0.092, 19.517792
0.078, 19.520783
0.070, 19.522461
0.068, 19.524048
0.063, 19.525849
0.070, 19.527405
0.068, 19.528961
0.065, 19.530457
0.065, 19.532013
0.068, 19.533508
0.061, 19.535248
0.070, 19.537781
0.078, 19.540711
0.056, 19.543030
0.048, 19.545563
0.070, 19.548554
0.078, 19.550903
0.090, 19.553192
0.080, 19.557068
0.075, 19.560425
0.073, 19.562103
0.058, 19.563690
0.061, 19.565460
0.070, 19.567078
0.065, 19.568604
0.058, 19.570130
0.058, 19.571655
0.063, 19.573181
0.068, 19.574921
0.070, 19.577820
0.056, 19.581543
0.075, 19.585541
0.075, 19.587952
0.078, 19.590393
0.058, 19.593353
0.087, 19.596008
0.083, 19.598358
0.065, 19.601441
0.083, 19.605835
0.063, 19.607575
0.068, 19.609192
0.068, 19.610779
0.070, 19.612305
0.065, 19.613831
0.068, 19.617890
0.046, 19.620850
0.075, 19.623200
0.070, 19.625702
0.058, 19.628693
0.085, 19.631012
0.087, 19.633362
0.080, 19.637177
0.080, 19.640228
0.073, 19.643189
0.068, 19.645111
0.070, 19.646729
0.063, 19.648316
0.068, 19.649841
0.061, 19.651367
0.070, 19.652893
0.061, 19.654389
0.058, 19.656159
0.073, 19.659729
0.080, 19.662140
0.070, 19.664459
0.070, 19.667664
0.090, 19.670044
0.065, 19.672394
0.070, 19.675690
0.075, 19.679505
0.070, 19.681244
0.065, 19.682831
0.068, 19.684387
0.065, 19.686188
0.065, 19.687744
0.061, 19.689270
0.070, 19.690888
0.068, 19.692444
0.068, 19.693970
0.068, 19.695709
0.070, 19.699371
0.083, 19.701813
0.078, 19.704193
0.063, 19.707398
0.051, 19.710358
0.061, 19.712769
0.068, 19.716156
0.078, 19.718842
0.083, 19.721710
0.065, 19.723358
0.065, 19.725189
0.063, 19.726807
0.065, 19.728363
0.068, 19.729889
0.061, 19.731415
0.068, 19.732910
0.061, 19.734436
0.061, 19.736206
0.065, 19.741455
0.075, 19.743866
0.053, 19.746460
0.080, 19.749390
0.083, 19.751770
0.056, 19.754028
0.065, 19.757477
0.083, 19.761353
0.070, 19.763092
0.068, 19.764954
0.068, 19.766541
0.070, 19.768097
0.065, 19.769653
0.070, 19.771179
0.070, 19.772705
0.065, 19.774201
0.061, 19.775940
0.063, 19.779907
0.070, 19.782288
0.078, 19.784760
0.065, 19.787842
0.063, 19.790192
0.048, 19.792603
0.078, 19.795929
0.070, 19.798645
0.080, 19.801514
0.065, 19.803162
0.065, 19.804993
0.065, 19.806580
0.068, 19.808167
0.061, 19.809693
0.065, 19.811218
0.061, 19.812744
0.070, 19.814270
0.068, 19.816132
0.070, 19.819885
0.078, 19.822296
0.078, 19.824890
0.058, 19.827912
0.056, 19.830292
0.075, 19.832642
0.056, 19.835755
0.075, 19.838654
0.073, 19.841553
0.063, 19.843201
0.070, 19.845032
0.068, 19.846619
0.073, 19.848175
0.068, 19.849701
0.061, 19.851227
0.061, 19.852783
0.068, 19.854309
0.063, 19.856049
0.063, 19.859894
0.048, 19.862244
0.085, 19.866181
0.048, 19.869324
0.053, 19.871643
0.046, 19.873963
0.048, 19.878113
0.075, 19.881287
0.068, 19.882965
0.068, 19.884583
0.061, 19.886444
0.063, 19.888001
0.058, 19.889557
0.063, 19.891083
0.065, 19.892609
0.065, 19.894226
0.068, 19.895966
0.065, 19.899262
0.080, 19.901734
0.061, 19.903626
0.046, 19.906067
0.075, 19.909088
0.058, 19.911408
0.080, 19.913727
0.083, 19.917420
0.078, 19.920807
0.068, 19.922485
0.068, 19.924103
0.061, 19.925903
0.065, 19.927490
0.070, 19.928986
0.058, 19.930512
0.063, 19.932037
0.065, 19.933594
0.073, 19.935303
0.073, 19.937775
0.048, 19.940674
0.078, 19.943054
0.056, 19.945709
0.043, 19.948639
0.078, 19.950958
0.046, 19.953217
0.063, 19.957031
0.073, 19.960480
0.063, 19.962158
0.065, 19.963745
0.070, 19.965546
0.068, 19.967133
0.065, 19.968659
0.063, 19.970184
0.065, 19.971710
0.063, 19.973236
0.068, 19.974976
0.068, 19.977814
0.048, 19.980713
0.080, 19.983063
0.048, 19.985626
0.075, 19.988587
0.048, 19.993134
0.078, 19.996613
0.056, 20.000458
0.063, 20.002167
0.065, 20.003784
0.068, 20.005585
0.065, 20.007172
0.061, 20.008698
0.063, 20.010224
0.065, 20.011749
0.073, 20.013275
0.068, 20.015045
0.068, 20.017700
0.048, 20.020600
0.075, 20.022949
0.078, 20.025421
0.048, 20.028504
0.083, 20.030884
0.056, 20.033203
0.058, 20.036530
0.070, 20.039642
0.070, 20.042114
0.063, 20.043762
0.065, 20.045563
0.063, 20.047150
0.068, 20.048706
0.068, 20.050263
0.065, 20.051788
0.073, 20.053284
0.063, 20.055054
0.068, 20.056641
0.083, 20.060333
0.078, 20.062683
0.058, 20.065216
0.070, 20.068207
0.061, 20.070587
0.046, 20.072907
0.058, 20.076264
0.070, 20.078949
0.073, 20.081848
0.061, 20.083496
0.065, 20.085297
0.065, 20.086884
0.065, 20.088440
0.070, 20.089966
0.068, 20.091492
0.061, 20.092987
0.061, 20.094513
0.061, 20.096344
0.063, 20.099823
0.075, 20.102204
0.046, 20.104523
0.073, 20.107849
0.085, 20.110169
0.073, 20.112427
0.061, 20.117981
0.065, 20.121033
0.073, 20.122742
0.068, 20.124329
0.070, 20.126099
0.063, 20.127686
0.065, 20.129212
0.065, 20.130737
0.070, 20.132263
0.063, 20.133789
0.068, 20.135559
0.068, 20.137909
0.041, 20.140839
0.075, 20.143219
0.075, 20.145752
0.087, 20.148743
0.090, 20.151093
0.048, 20.153412
0.058, 20.157227
0.068, 20.160614
0.073, 20.162293
0.063, 20.163910
0.065, 20.165711
0.068, 20.167267
0.065, 20.168823
0.058, 20.170349
0.065, 20.171875
0.063, 20.173401
0.061, 20.175202
0.061, 20.179047
0.053, 20.180908
0.073, 20.183228
0.080, 20.185761
0.073, 20.188812
0.075, 20.191101
0.051, 20.193329
0.092, 20.197205
0.070, 20.200592
0.073, 20.202271
0.065, 20.203827
0.063, 20.205628
0.068, 20.207184
0.058, 20.208710
0.063, 20.210266
0.063, 20.211823
0.073, 20.213318
0.063, 20.215088
0.073, 20.217774
0.070, 20.220673
0.078, 20.223053
0.078, 20.225647
0.051, 20.228638
0.048, 20.230988
0.048, 20.233277
0.095, 20.237122
0.075, 20.245148
0.065, 20.246979
0.068, 20.248627
0.065, 20.250183
0.070, 20.251740
0.068, 20.253266
0.068, 20.255036
0.070, 20.257568
0.043, 20.260559
0.051, 20.262848
0.058, 20.265412
0.075, 20.268402
0.085, 20.270722
0.080, 20.273041
0.051, 20.276398
0.078, 20.279541
