volt, time
0.068, 1468261883.467132
0.070, 1468261883.468658
0.070, 1468261883.470184
0.068, 1468261883.471710
0.070, 1468261883.473236
0.065, 1468261883.474731
0.051, 1468261883.478790
0.080, 1468261883.481567
0.087, 1468261883.486785
0.075, 1468261883.489257
0.046, 1468261883.491027
0.051, 1468261883.493316
0.061, 1468261883.497100
0.075, 1468261883.500518
0.065, 1468261883.502197
0.073, 1468261883.503784
0.073, 1468261883.505584
0.063, 1468261883.507171
0.068, 1468261883.508728
0.063, 1468261883.510253
0.065, 1468261883.511779
0.061, 1468261883.513305
0.070, 1468261883.515045
0.068, 1468261883.518524
0.065, 1468261883.520904
0.075, 1468261883.523101
0.051, 1468261883.526275
0.048, 1468261883.528717
0.080, 1468261883.531097
0.053, 1468261883.534362
0.073, 1468261883.537200
0.063, 1468261883.540161
0.068, 1468261883.541809
0.065, 1468261883.543365
0.070, 1468261883.545166
0.065, 1468261883.546752
0.068, 1468261883.548309
0.065, 1468261883.549835
0.063, 1468261883.551361
0.065, 1468261883.552886
0.070, 1468261883.554412
0.070, 1468261883.558502
0.078, 1468261883.560882
0.048, 1468261883.563201
0.075, 1468261883.566436
0.061, 1468261883.568847
0.078, 1468261883.571136
0.063, 1468261883.574188
0.068, 1468261883.577514
0.068, 1468261883.579956
0.068, 1468261883.581604
0.070, 1468261883.583160
0.065, 1468261883.584686
0.065, 1468261883.586517
0.065, 1468261883.588073
0.063, 1468261883.589599
0.065, 1468261883.591125
0.063, 1468261883.592651
0.065, 1468261883.594146
0.063, 1468261883.596588
0.078, 1468261883.599487
0.046, 1468261883.601776
0.048, 1468261883.604064
0.065, 1468261883.607238
0.075, 1468261883.611755
0.075, 1468261883.615447
0.080, 1468261883.619049
0.065, 1468261883.620758
0.065, 1468261883.622375
0.063, 1468261883.623901
0.068, 1468261883.625671
0.061, 1468261883.627258
0.063, 1468261883.628784
0.068, 1468261883.630310
0.070, 1468261883.631805
0.068, 1468261883.633331
0.061, 1468261883.636169
0.075, 1468261883.639129
0.078, 1468261883.641448
0.075, 1468261883.643737
0.073, 1468261883.647003
0.085, 1468261883.649353
0.083, 1468261883.651702
0.080, 1468261883.654693
0.048, 1468261883.658782
0.073, 1468261883.660491
0.065, 1468261883.662109
0.065, 1468261883.663665
0.068, 1468261883.665435
0.063, 1468261883.667022
0.068, 1468261883.668579
0.073, 1468261883.670104
0.068, 1468261883.671630
0.068, 1468261883.673126
0.063, 1468261883.674652
0.065, 1468261883.678863
0.053, 1468261883.681182
0.053, 1468261883.683471
0.080, 1468261883.686737
0.087, 1468261883.689117
0.058, 1468261883.691467
0.053, 1468261883.694519
0.075, 1468261883.697387
0.073, 1468261883.700286
0.068, 1468261883.701904
0.068, 1468261883.703491
0.068, 1468261883.705291
0.065, 1468261883.706878
0.061, 1468261883.708404
0.061, 1468261883.709930
0.061, 1468261883.711456
0.061, 1468261883.712982
0.068, 1468261883.714508
0.073, 1468261883.718353
0.078, 1468261883.720794
0.073, 1468261883.722991
0.063, 1468261883.726196
0.051, 1468261883.728607
0.078, 1468261883.730987
0.058, 1468261883.735778
0.075, 1468261883.739074
0.068, 1468261883.741577
0.065, 1468261883.743194
0.070, 1468261883.744750
0.068, 1468261883.746551
0.065, 1468261883.748107
0.073, 1468261883.749664
0.065, 1468261883.751190
0.063, 1468261883.752716
0.070, 1468261883.754211
0.061, 1468261883.758270
0.051, 1468261883.760742
0.073, 1468261883.762939
0.058, 1468261883.766113
0.061, 1468261883.767944
0.051, 1468261883.770324
0.078, 1468261883.772644
0.097, 1468261883.776702
0.080, 1468261883.779785
0.063, 1468261883.781433
0.073, 1468261883.782989
0.065, 1468261883.784576
0.068, 1468261883.786346
0.070, 1468261883.787902
0.065, 1468261883.789428
0.061, 1468261883.790954
0.058, 1468261883.792480
0.058, 1468261883.794006
0.056, 1468261883.797882
0.083, 1468261883.800323
0.051, 1468261883.802185
0.046, 1468261883.804443
0.058, 1468261883.807647
0.078, 1468261883.809997
0.083, 1468261883.812286
0.061, 1468261883.815582
0.075, 1468261883.819458
0.068, 1468261883.821197
0.068, 1468261883.822784
0.063, 1468261883.824310
0.068, 1468261883.826110
0.070, 1468261883.827667
0.068, 1468261883.829193
0.061, 1468261883.830718
0.063, 1468261883.832244
0.068, 1468261883.833740
0.061, 1468261883.836029
0.065, 1468261883.839141
0.058, 1468261883.841491
0.051, 1468261883.843780
0.085, 1468261883.847015
0.056, 1468261883.849365
0.080, 1468261883.851684
0.070, 1468261883.855407
0.075, 1468261883.860229
0.063, 1468261883.861938
0.068, 1468261883.863555
0.063, 1468261883.865386
0.061, 1468261883.866973
0.061, 1468261883.868499
0.065, 1468261883.870056
0.070, 1468261883.871551
0.063, 1468261883.873077
0.065, 1468261883.874603
0.061, 1468261883.878479
0.068, 1468261883.880859
0.080, 1468261883.883209
0.065, 1468261883.886474
0.061, 1468261883.888732
0.075, 1468261883.891113
0.058, 1468261883.894317
0.075, 1468261883.897460
0.075, 1468261883.900115
0.065, 1468261883.901733
0.063, 1468261883.903320
0.061, 1468261883.905090
0.073, 1468261883.906677
0.070, 1468261883.908233
0.065, 1468261883.909759
0.061, 1468261883.911285
0.063, 1468261883.912811
0.065, 1468261883.914306
0.068, 1468261883.918365
0.078, 1468261883.920776
0.065, 1468261883.923126
0.063, 1468261883.926391
0.056, 1468261883.928802
0.068, 1468261883.930999
0.075, 1468261883.934173
0.075, 1468261883.937133
0.065, 1468261883.940032
0.070, 1468261883.941680
0.068, 1468261883.943267
0.070, 1468261883.945068
0.061, 1468261883.946655
0.070, 1468261883.948211
0.063, 1468261883.949737
0.070, 1468261883.951232
0.063, 1468261883.952758
0.058, 1468261883.954284
0.068, 1468261883.958343
0.075, 1468261883.960754
0.073, 1468261883.962951
0.043, 1468261883.966186
0.061, 1468261883.968627
0.080, 1468261883.971008
0.051, 1468261883.972747
0.070, 1468261883.976959
0.073, 1468261883.979858
0.068, 1468261883.981506
0.070, 1468261883.984466
0.068, 1468261883.986358
0.068, 1468261883.987976
0.068, 1468261883.989532
0.063, 1468261883.991058
0.065, 1468261883.992584
0.065, 1468261883.994110
0.061, 1468261883.998260
0.056, 1468261884.000549
0.056, 1468261884.002960
0.056, 1468261884.006164
0.051, 1468261884.008605
0.073, 1468261884.010925
0.051, 1468261884.012695
0.068, 1468261884.016967
0.083, 1468261884.019897
0.061, 1468261884.021545
0.065, 1468261884.023101
0.063, 1468261884.024658
0.063, 1468261884.026489
0.070, 1468261884.028045
0.070, 1468261884.029602
0.070, 1468261884.031097
0.061, 1468261884.032623
0.068, 1468261884.034118
0.061, 1468261884.038269
0.080, 1468261884.040740
0.075, 1468261884.042968
0.065, 1468261884.046386
0.056, 1468261884.048797
0.043, 1468261884.051025
0.061, 1468261884.053955
0.065, 1468261884.057067
0.075, 1468261884.059967
0.070, 1468261884.061614
0.068, 1468261884.063171
0.063, 1468261884.064697
0.065, 1468261884.069641
0.063, 1468261884.071319
0.068, 1468261884.072906
0.068, 1468261884.074462
0.068, 1468261884.078491
0.073, 1468261884.080902
0.056, 1468261884.083221
0.065, 1468261884.086517
0.056, 1468261884.088897
0.080, 1468261884.091064
0.070, 1468261884.094024
0.070, 1468261884.097198
0.075, 1468261884.100097
0.065, 1468261884.101715
0.061, 1468261884.103302
0.070, 1468261884.105102
0.063, 1468261884.106689
0.070, 1468261884.109741
0.068, 1468261884.111389
0.063, 1468261884.112945
0.065, 1468261884.114440
0.065, 1468261884.118347
0.070, 1468261884.120941
0.053, 1468261884.123321
0.056, 1468261884.126556
0.075, 1468261884.128906
0.058, 1468261884.131256
0.063, 1468261884.147338
0.046, 1468261884.158111
0.051, 1468261884.165954
0.058, 1468261884.173309
0.070, 1468261884.177032
0.070, 1468261884.184478
0.051, 1468261884.194122
0.073, 1468261884.209777
0.080, 1468261884.212432
0.053, 1468261884.215942
0.051, 1468261884.222747
0.048, 1468261884.225402
0.073, 1468261884.227752
0.092, 1468261884.231750
0.070, 1468261884.237945
0.053, 1468261884.241455
0.046, 1468261884.244689
0.051, 1468261884.247375
0.073, 1468261884.249755
0.087, 1468261884.252685
0.056, 1468261884.255249
0.078, 1468261884.257568
0.048, 1468261884.260986
0.083, 1468261884.264556
0.068, 1468261884.266510
0.070, 1468261884.268127
0.068, 1468261884.269683
0.070, 1468261884.271209
0.061, 1468261884.272766
0.068, 1468261884.274291
0.065, 1468261884.277801
0.053, 1468261884.280212
0.092, 1468261884.282592
0.053, 1468261884.284362
0.063, 1468261884.287536
0.048, 1468261884.289886
0.046, 1468261884.292205
0.065, 1468261884.295959
0.068, 1468261884.299255
0.080, 1468261884.302093
0.063, 1468261884.303741
0.063, 1468261884.305541
0.065, 1468261884.307128
0.070, 1468261884.308685
0.065, 1468261884.310211
0.073, 1468261884.311737
0.063, 1468261884.313232
0.070, 1468261884.314727
0.063, 1468261884.318511
0.083, 1468261884.320892
0.061, 1468261884.323211
0.053, 1468261884.326690
0.061, 1468261884.329101
0.078, 1468261884.331481
0.078, 1468261884.334716
0.078, 1468261884.338104
0.063, 1468261884.340576
0.065, 1468261884.342193
0.065, 1468261884.343841
0.070, 1468261884.345672
0.065, 1468261884.347229
0.068, 1468261884.348785
0.068, 1468261884.350280
0.070, 1468261884.351837
0.070, 1468261884.353332
0.065, 1468261884.355102
0.051, 1468261884.360443
0.068, 1468261884.362854
0.048, 1468261884.365539
0.083, 1468261884.369079
0.053, 1468261884.370849
0.075, 1468261884.373138
0.053, 1468261884.376953
0.080, 1468261884.380676
0.068, 1468261884.382385
0.068, 1468261884.383972
0.070, 1468261884.385772
0.068, 1468261884.387390
0.061, 1468261884.388916
0.058, 1468261884.390441
0.061, 1468261884.391967
0.063, 1468261884.393493
0.061, 1468261884.395233
0.065, 1468261884.398773
0.080, 1468261884.401123
0.075, 1468261884.403472
0.083, 1468261884.406585
0.058, 1468261884.408966
0.078, 1468261884.411315
0.075, 1468261884.414154
0.075, 1468261884.417236
0.065, 1468261884.420166
0.068, 1468261884.421813
0.065, 1468261884.423370
0.061, 1468261884.425170
0.068, 1468261884.426757
0.058, 1468261884.428283
0.073, 1468261884.429809
0.063, 1468261884.431365
0.070, 1468261884.432861
0.065, 1468261884.434356
0.070, 1468261884.438507
0.073, 1468261884.440887
0.043, 1468261884.443084
0.053, 1468261884.446350
0.051, 1468261884.448852
0.080, 1468261884.451080
0.063, 1468261884.454040
0.075, 1468261884.457244
0.063, 1468261884.460144
0.068, 1468261884.461791
0.070, 1468261884.463348
0.068, 1468261884.465148
0.068, 1468261884.466735
0.065, 1468261884.468292
0.070, 1468261884.469818
0.065, 1468261884.471343
0.068, 1468261884.472869
0.063, 1468261884.474365
0.061, 1468261884.478515
0.056, 1468261884.481292
0.058, 1468261884.485321
0.053, 1468261884.488525
0.056, 1468261884.490814
0.056, 1468261884.493133
0.075, 1468261884.497222
0.078, 1468261884.500335
0.070, 1468261884.501953
0.063, 1468261884.503540
0.061, 1468261884.505310
0.070, 1468261884.506927
0.061, 1468261884.508453
0.063, 1468261884.509979
0.070, 1468261884.511505
0.070, 1468261884.513031
0.058, 1468261884.514556
0.063, 1468261884.518218
0.080, 1468261884.520507
0.053, 1468261884.522857
0.046, 1468261884.524627
0.053, 1468261884.527770
0.053, 1468261884.530151
0.075, 1468261884.532440
0.053, 1468261884.536193
0.080, 1468261884.539611
0.070, 1468261884.541290
0.068, 1468261884.542846
0.065, 1468261884.544403
0.063, 1468261884.546203
0.063, 1468261884.547790
0.061, 1468261884.549316
0.070, 1468261884.550842
0.063, 1468261884.552368
0.068, 1468261884.553863
0.063, 1468261884.556396
0.065, 1468261884.559295
0.080, 1468261884.561645
0.056, 1468261884.563964
0.068, 1468261884.567108
0.085, 1468261884.569458
0.080, 1468261884.571777
0.083, 1468261884.575378
0.080, 1468261884.578918
0.061, 1468261884.580627
0.068, 1468261884.582214
0.068, 1468261884.583770
0.065, 1468261884.585510
0.063, 1468261884.587097
0.061, 1468261884.588623
0.070, 1468261884.590148
0.068, 1468261884.591705
0.058, 1468261884.593200
0.058, 1468261884.594726
0.070, 1468261884.598999
0.046, 1468261884.601348
0.095, 1468261884.603668
0.063, 1468261884.606903
0.092, 1468261884.611328
0.051, 1468261884.613159
0.068, 1468261884.617492
0.073, 1468261884.620330
0.070, 1468261884.621978
0.068, 1468261884.623535
0.070, 1468261884.625335
0.065, 1468261884.626922
0.065, 1468261884.628509
0.068, 1468261884.630035
0.073, 1468261884.631530
0.063, 1468261884.633056
0.065, 1468261884.634582
0.063, 1468261884.638092
0.056, 1468261884.640686
0.053, 1468261884.643066
0.070, 1468261884.646209
0.056, 1468261884.648651
0.083, 1468261884.650543
0.048, 1468261884.652801
0.073, 1468261884.656951
0.068, 1468261884.659942
0.061, 1468261884.661621
0.068, 1468261884.663208
0.061, 1468261884.664733
0.065, 1468261884.666595
0.065, 1468261884.668151
0.073, 1468261884.669677
0.070, 1468261884.671203
0.073, 1468261884.672729
0.070, 1468261884.674224
0.061, 1468261884.677764
0.053, 1468261884.680175
0.075, 1468261884.682556
0.080, 1468261884.685791
0.075, 1468261884.688232
0.058, 1468261884.690093
0.053, 1468261884.692352
0.080, 1468261884.696380
0.075, 1468261884.699401
0.073, 1468261884.701049
0.065, 1468261884.702636
0.061, 1468261884.704162
0.063, 1468261884.705932
0.063, 1468261884.707519
0.063, 1468261884.709045
0.065, 1468261884.710571
0.065, 1468261884.712097
0.068, 1468261884.713592
0.058, 1468261884.716430
0.075, 1468261884.719451
0.046, 1468261884.721740
0.068, 1468261884.724029
0.053, 1468261884.727264
0.087, 1468261884.729614
0.092, 1468261884.731933
0.080, 1468261884.737091
0.068, 1468261884.740509
0.068, 1468261884.742218
0.065, 1468261884.743804
0.068, 1468261884.745574
0.068, 1468261884.747222
0.065, 1468261884.748779
0.063, 1468261884.750305
0.065, 1468261884.751800
0.061, 1468261884.753356
0.070, 1468261884.755096
0.073, 1468261884.758789
0.048, 1468261884.761108
0.053, 1468261884.763427
0.048, 1468261884.766693
0.092, 1468261884.769073
0.056, 1468261884.771331
0.068, 1468261884.774383
0.051, 1468261884.778381
0.070, 1468261884.780120
0.068, 1468261884.781707
0.070, 1468261884.783264
0.063, 1468261884.784790
0.063, 1468261884.786621
0.058, 1468261884.788177
0.065, 1468261884.789733
0.068, 1468261884.791229
0.065, 1468261884.792755
0.058, 1468261884.794281
0.063, 1468261884.797882
0.085, 1468261884.800445
0.080, 1468261884.802703
0.061, 1468261884.805908
0.058, 1468261884.808319
0.078, 1468261884.810668
0.056, 1468261884.813629
0.065, 1468261884.816741
0.085, 1468261884.819641
0.063, 1468261884.821289
0.061, 1468261884.822875
0.065, 1468261884.824401
0.068, 1468261884.826171
0.068, 1468261884.827728
0.063, 1468261884.829254
0.068, 1468261884.830780
0.065, 1468261884.832305
0.063, 1468261884.833831
0.068, 1468261884.835540
0.080, 1468261884.839111
0.083, 1468261884.841400
0.090, 1468261884.843719
0.056, 1468261884.846954
0.083, 1468261884.849365
0.073, 1468261884.851684
0.058, 1468261884.855285
0.083, 1468261884.860137
0.063, 1468261884.861877
0.065, 1468261884.863464
0.065, 1468261884.865264
0.070, 1468261884.866851
0.065, 1468261884.868438
0.063, 1468261884.869964
0.061, 1468261884.871490
0.065, 1468261884.872985
0.061, 1468261884.874481
0.063, 1468261884.878540
0.073, 1468261884.880920
0.078, 1468261884.883270
0.065, 1468261884.886505
0.061, 1468261884.888763
0.073, 1468261884.891143
0.063, 1468261884.894104
0.065, 1468261884.897216
0.083, 1468261884.900085
0.068, 1468261884.901733
0.068, 1468261884.903320
0.063, 1468261884.905120
0.065, 1468261884.906707
0.068, 1468261884.908264
0.065, 1468261884.909790
0.070, 1468261884.911315
0.065, 1468261884.912841
0.065, 1468261884.914337
0.068, 1468261884.918365
0.075, 1468261884.920745
0.073, 1468261884.923065
0.053, 1468261884.926330
0.058, 1468261884.928649
0.053, 1468261884.930999
0.051, 1468261884.932739
0.080, 1468261884.936767
0.073, 1468261884.939788
0.070, 1468261884.941467
0.070, 1468261884.943023
0.068, 1468261884.944549
0.070, 1468261884.946350
0.063, 1468261884.947937
0.061, 1468261884.949554
0.061, 1468261884.951080
0.070, 1468261884.952606
0.063, 1468261884.954132
0.068, 1468261884.957977
0.075, 1468261884.960449
0.078, 1468261884.962860
0.080, 1468261884.966033
0.053, 1468261884.967864
0.080, 1468261884.970214
0.061, 1468261884.972534
0.058, 1468261884.976287
0.075, 1468261884.979675
0.065, 1468261884.981353
0.068, 1468261884.984436
0.070, 1468261884.986328
0.068, 1468261884.987945
0.063, 1468261884.989471
0.065, 1468261884.990997
0.063, 1468261884.992523
0.063, 1468261884.994079
0.065, 1468261884.997711
0.051, 1468261885.000152
0.078, 1468261885.002044
0.056, 1468261885.004302
0.041, 1468261885.007507
0.083, 1468261885.009796
0.080, 1468261885.012145
0.061, 1468261885.015441
0.073, 1468261885.018585
0.063, 1468261885.021087
0.068, 1468261885.022705
0.063, 1468261885.024261
0.068, 1468261885.026031
0.070, 1468261885.027618
0.065, 1468261885.029174
0.073, 1468261885.030700
0.070, 1468261885.032226
0.063, 1468261885.033721
0.070, 1468261885.035461
0.051, 1468261885.039001
0.039, 1468261885.041320
0.063, 1468261885.043670
0.080, 1468261885.046875
0.061, 1468261885.049255
0.078, 1468261885.051696
0.080, 1468261885.054779
0.083, 1468261885.058837
0.073, 1468261885.060577
0.065, 1468261885.062164
0.065, 1468261885.063751
0.065, 1468261885.065521
0.063, 1468261885.069641
0.068, 1468261885.071350
0.070, 1468261885.072937
0.065, 1468261885.074493
0.070, 1468261885.078247
0.048, 1468261885.080505
0.075, 1468261885.083007
0.053, 1468261885.086090
0.053, 1468261885.088531
0.083, 1468261885.090911
0.075, 1468261885.092681
0.083, 1468261885.097015
0.073, 1468261885.099884
0.063, 1468261885.101531
0.070, 1468261885.103088
0.068, 1468261885.104614
0.068, 1468261885.106384
0.063, 1468261885.109405
0.061, 1468261885.111083
0.065, 1468261885.112670
0.065, 1468261885.114196
0.068, 1468261885.118011
0.073, 1468261885.120788
0.051, 1468261885.123199
0.068, 1468261885.126312
0.048, 1468261885.128753
0.083, 1468261885.130645
0.048, 1468261885.132873
0.070, 1468261885.137115
0.078, 1468261885.140014
0.061, 1468261885.141662
0.063, 1468261885.143218
0.068, 1468261885.144775
0.065, 1468261885.146972
0.068, 1468261885.148559
0.070, 1468261885.150115
0.065, 1468261885.151641
0.073, 1468261885.153259
0.068, 1468261885.154785
0.080, 1468261885.158935
0.075, 1468261885.161254
0.078, 1468261885.163574
0.075, 1468261885.166809
0.061, 1468261885.169158
0.056, 1468261885.171386
0.075, 1468261885.174346
0.075, 1468261885.177917
0.073, 1468261885.180419
0.073, 1468261885.182037
0.073, 1468261885.183593
0.073, 1468261885.185363
0.068, 1468261885.186950
0.063, 1468261885.188476
0.065, 1468261885.190032
0.065, 1468261885.191558
0.065, 1468261885.193084
0.065, 1468261885.194580
0.065, 1468261885.198516
0.070, 1468261885.200897
0.078, 1468261885.203277
0.085, 1468261885.206512
0.053, 1468261885.208892
0.070, 1468261885.211242
0.041, 1468261885.214263
0.078, 1468261885.218322
0.070, 1468261885.220062
0.065, 1468261885.221649
0.073, 1468261885.223205
0.058, 1468261885.224731
0.065, 1468261885.226562
0.058, 1468261885.228118
0.065, 1468261885.229675
0.070, 1468261885.231170
0.068, 1468261885.234039
0.065, 1468261885.237396
0.051, 1468261885.241088
0.046, 1468261885.244293
0.051, 1468261885.246917
0.056, 1468261885.249267
0.065, 1468261885.252258
0.087, 1468261885.254699
0.073, 1468261885.257263
0.056, 1468261885.260833
0.075, 1468261885.264190
0.068, 1468261885.266113
0.061, 1468261885.267700
0.070, 1468261885.269256
0.063, 1468261885.270812
0.068, 1468261885.272338
0.070, 1468261885.273834
0.061, 1468261885.277740
0.087, 1468261885.280181
0.051, 1468261885.282531
0.056, 1468261885.284301
0.046, 1468261885.287597
0.053, 1468261885.289916
0.053, 1468261885.292205
0.085, 1468261885.296295
0.068, 1468261885.299194
0.073, 1468261885.302001
0.068, 1468261885.303649
0.065, 1468261885.305450
0.063, 1468261885.307067
0.068, 1468261885.308593
0.065, 1468261885.310119
0.073, 1468261885.311614
0.063, 1468261885.313140
0.068, 1468261885.314666
0.063, 1468261885.318511
0.073, 1468261885.320892
0.080, 1468261885.323150
0.070, 1468261885.326416
0.063, 1468261885.328796
0.065, 1468261885.330993
0.063, 1468261885.333984
0.063, 1468261885.337097
0.070, 1468261885.339996
0.068, 1468261885.341644
0.058, 1468261885.343200
0.070, 1468261885.344757
0.063, 1468261885.346557
0.058, 1468261885.348083
0.070, 1468261885.349639
0.068, 1468261885.351165
0.065, 1468261885.352691
0.068, 1468261885.354248
0.065, 1468261885.359710
0.075, 1468261885.362152
0.048, 1468261885.364532
0.078, 1468261885.367767
0.058, 1468261885.370117
0.075, 1468261885.372314
0.080, 1468261885.376037
0.075, 1468261885.379943
0.068, 1468261885.381683
0.058, 1468261885.383270
0.065, 1468261885.384826
0.063, 1468261885.386657
0.068, 1468261885.388244
0.063, 1468261885.389770
0.065, 1468261885.391296
0.065, 1468261885.392822
0.061, 1468261885.394348
0.058, 1468261885.398345
0.080, 1468261885.400787
0.061, 1468261885.402984
0.058, 1468261885.406280
0.051, 1468261885.408569
0.073, 1468261885.410949
0.056, 1468261885.412689
0.078, 1468261885.416809
0.078, 1468261885.419860
0.063, 1468261885.421508
0.068, 1468261885.423095
0.063, 1468261885.424621
0.063, 1468261885.426452
0.063, 1468261885.427978
0.061, 1468261885.429504
0.065, 1468261885.431030
0.065, 1468261885.432556
0.065, 1468261885.434082
0.070, 1468261885.437866
0.087, 1468261885.440307
0.083, 1468261885.442138
0.051, 1468261885.444427
0.043, 1468261885.447662
0.083, 1468261885.450042
0.048, 1468261885.452301
0.070, 1468261885.456481
0.070, 1468261885.459503
0.070, 1468261885.461181
0.068, 1468261885.462768
0.068, 1468261885.464324
0.061, 1468261885.466094
0.065, 1468261885.467712
0.063, 1468261885.469238
0.070, 1468261885.470764
0.065, 1468261885.472259
0.065, 1468261885.473754
0.063, 1468261885.476318
0.048, 1468261885.479644
0.056, 1468261885.482086
0.043, 1468261885.487365
0.058, 1468261885.489776
0.087, 1468261885.492004
0.056, 1468261885.495361
0.070, 1468261885.498107
0.063, 1468261885.500946
0.068, 1468261885.502563
0.070, 1468261885.504150
0.068, 1468261885.505950
0.065, 1468261885.507537
0.068, 1468261885.509033
0.068, 1468261885.510559
0.061, 1468261885.512084
0.070, 1468261885.513610
0.063, 1468261885.516571
0.056, 1468261885.519470
0.078, 1468261885.521850
0.051, 1468261885.524139
0.053, 1468261885.527313
0.085, 1468261885.529663
0.080, 1468261885.531951
0.080, 1468261885.535644
0.078, 1468261885.539062
0.070, 1468261885.540740
0.068, 1468261885.542358
0.061, 1468261885.543884
0.070, 1468261885.545654
0.061, 1468261885.547241
0.065, 1468261885.548767
0.065, 1468261885.550292
0.068, 1468261885.551818
0.061, 1468261885.553314
0.061, 1468261885.556152
0.065, 1468261885.559143
0.053, 1468261885.561462
0.061, 1468261885.563781
0.085, 1468261885.566986
0.083, 1468261885.569366
0.058, 1468261885.571716
0.085, 1468261885.574768
0.078, 1468261885.578887
0.068, 1468261885.580596
0.065, 1468261885.582183
0.068, 1468261885.583770
0.065, 1468261885.585510
0.065, 1468261885.587097
0.063, 1468261885.588623
0.058, 1468261885.590148
0.058, 1468261885.591674
0.070, 1468261885.593200
0.070, 1468261885.594696
0.078, 1468261885.599029
0.051, 1468261885.601348
0.061, 1468261885.603698
0.083, 1468261885.606964
0.043, 1468261885.610778
0.080, 1468261885.613128
0.063, 1468261885.616943
0.078, 1468261885.620361
0.070, 1468261885.622070
0.070, 1468261885.623657
0.070, 1468261885.626129
0.070, 1468261885.627838
0.065, 1468261885.629394
0.063, 1468261885.630981
0.065, 1468261885.632568
0.061, 1468261885.634185
0.070, 1468261885.638214
0.080, 1468261885.640716
0.075, 1468261885.642974
0.068, 1468261885.646179
0.048, 1468261885.648803
0.075, 1468261885.651062
0.065, 1468261885.654083
0.073, 1468261885.657257
0.063, 1468261885.660186
0.070, 1468261885.661804
0.065, 1468261885.663360
0.065, 1468261885.665161
0.063, 1468261885.666748
0.068, 1468261885.668273
0.073, 1468261885.669830
0.068, 1468261885.671325
0.070, 1468261885.672851
0.070, 1468261885.674377
0.065, 1468261885.678344
0.073, 1468261885.680725
0.075, 1468261885.682922
0.061, 1468261885.686309
0.061, 1468261885.688690
0.058, 1468261885.691009
0.090, 1468261885.694030
0.070, 1468261885.697357
0.073, 1468261885.699829
0.061, 1468261885.701477
0.068, 1468261885.703002
0.061, 1468261885.704528
0.063, 1468261885.706298
0.065, 1468261885.707855
0.065, 1468261885.709411
0.065, 1468261885.710937
0.058, 1468261885.712463
0.068, 1468261885.713958
0.065, 1468261885.716461
0.065, 1468261885.719329
0.080, 1468261885.721649
0.087, 1468261885.723968
0.070, 1468261885.727142
0.083, 1468261885.729492
0.080, 1468261885.731811
0.073, 1468261885.737457
0.065, 1468261885.740509
0.070, 1468261885.742187
0.063, 1468261885.743743
0.058, 1468261885.745544
0.065, 1468261885.747100
0.068, 1468261885.748657
0.070, 1468261885.750183
0.073, 1468261885.751708
0.063, 1468261885.753204
0.068, 1468261885.754730
0.080, 1468261885.758941
0.053, 1468261885.761291
0.058, 1468261885.763610
0.065, 1468261885.766876
0.085, 1468261885.769195
0.080, 1468261885.771514
0.097, 1468261885.775177
0.075, 1468261885.778594
0.061, 1468261885.780303
0.070, 1468261885.781890
0.065, 1468261885.783416
0.063, 1468261885.785247
0.065, 1468261885.786804
0.061, 1468261885.788360
0.070, 1468261885.789916
0.068, 1468261885.791442
0.070, 1468261885.792938
0.063, 1468261885.794464
0.058, 1468261885.798278
0.056, 1468261885.800537
0.048, 1468261885.802917
0.048, 1468261885.806060
0.078, 1468261885.808441
0.080, 1468261885.810791
0.053, 1468261885.812561
0.075, 1468261885.816650
0.078, 1468261885.819732
0.063, 1468261885.821380
0.063, 1468261885.822937
0.063, 1468261885.824493
0.058, 1468261885.826293
0.061, 1468261885.827850
0.068, 1468261885.829376
0.061, 1468261885.830902
0.073, 1468261885.832427
0.070, 1468261885.833953
0.070, 1468261885.837738
0.090, 1468261885.840148
0.058, 1468261885.842010
0.056, 1468261885.844268
0.051, 1468261885.847473
0.056, 1468261885.849822
0.046, 1468261885.852142
0.085, 1468261885.856292
0.070, 1468261885.860839
0.061, 1468261885.862548
0.065, 1468261885.864105
0.070, 1468261885.865905
0.070, 1468261885.867462
0.065, 1468261885.869018
0.065, 1468261885.870574
0.068, 1468261885.872070
0.063, 1468261885.873596
0.063, 1468261885.875976
0.065, 1468261885.879058
0.080, 1468261885.881378
0.053, 1468261885.883697
0.039, 1468261885.886901
0.085, 1468261885.889282
0.092, 1468261885.891632
0.058, 1468261885.894714
0.075, 1468261885.898742
0.063, 1468261885.900451
0.070, 1468261885.902038
0.063, 1468261885.903594
0.065, 1468261885.905395
0.063, 1468261885.906982
0.068, 1468261885.908508
0.061, 1468261885.910034
0.068, 1468261885.911560
0.058, 1468261885.913085
0.065, 1468261885.914611
0.061, 1468261885.918151
0.085, 1468261885.920593
0.078, 1468261885.922424
0.053, 1468261885.924682
0.048, 1468261885.927856
0.083, 1468261885.930206
0.053, 1468261885.932495
0.085, 1468261885.936614
0.070, 1468261885.939636
0.065, 1468261885.941314
0.068, 1468261885.942871
0.068, 1468261885.944427
0.058, 1468261885.946166
0.063, 1468261885.947753
0.061, 1468261885.949279
0.068, 1468261885.950836
0.070, 1468261885.952331
0.070, 1468261885.953826
0.068, 1468261885.957672
0.080, 1468261885.960083
0.085, 1468261885.962554
0.051, 1468261885.964416
0.053, 1468261885.967590
0.046, 1468261885.969940
0.051, 1468261885.972229
